stop_id,stop_code,stop_name,stop_lat,stop_lon,wheelchair_boarding
2702785,60699,Terminus de la Pointe-Sud,45.447973,-73.554830,1
2702795,60700,Terminus de la Pointe-Sud,45.448122,-73.554794,1
2702802,56704,LaSalle / Godin,45.446720,-73.572636,1
2702814,56693,de Verdun / Brault,45.447686,-73.572641,1
2702838,60747,Campus Bell,45.472048,-73.539190,1
2702847,60748,Campus Bell,45.472314,-73.540057,1
2702869,61207,Station LaSalle (Caisse / No 322),45.470722,-73.566888,1
2702960,61320,de Verdun / No 5969,45.447872,-73.572812,2
28,10150,Station Papineau,45.523643,-73.551972,2
2800001,56723,Ménard / Dufresne,45.437456,-73.629171,1
2800004,56724,Benoît / Ménard,45.437746,-73.630333,1
2800094,56725,Centrale / Terrasse Centrale,45.417004,-73.634079,1
2800240,56726,Newman / No 7475,45.440516,-73.620222,1
2800271,56727,des Trinitaires / Newman,45.447547,-73.608922,1
2800341,56728,Shevchenko / Jean-Chevalier,45.431181,-73.615888,1
2800350,56729,Senkus / Carrefour Angrignon,45.445885,-73.618314,1
2800412,56730,Saint-Patrick / Lyette,45.431184,-73.665414,1
2800500,56732,Bergevin / No 318,45.430868,-73.654571,1
2800509,56733,Bergevin / No 318,45.430682,-73.654330,1
2800510,56734,Lafleur / Distillerie Seagram,45.427219,-73.648901,1
2800882,56735,Saint-Patrick / Lacroix,45.432278,-73.662758,1
2800884,56736,Saint-Patrick / Lacroix,45.432120,-73.662784,1
2800896,56737,LaSalle / Dupras,45.427104,-73.662354,1
2800908,56738,Airlie / Dupras,45.427336,-73.662232,1
2800912,56739,Saint-Patrick / Dupras,45.433186,-73.660576,1
2800914,56740,Saint-Patrick / Dupras,45.432884,-73.660946,1
2800922,56741,Airlie / Riverview,45.427346,-73.660318,1
2800924,56742,Airlie / Riverview,45.427244,-73.660688,1
2800931,56743,Stirling / Saint-Patrick,45.433590,-73.658499,1
2800938,56744,Stirling / Saint-Patrick,45.433462,-73.658679,1
2800941,56745,Stirling / Beauchamp,45.431801,-73.658489,1
2800943,56746,Stirling / Beauchamp,45.432058,-73.658657,1
2800952,56747,Dalmany / Highlands,45.429698,-73.657955,1
2800953,56748,Stirling / Dalmany,45.429739,-73.658591,1
2800963,56749,Stirling / Airlie,45.427423,-73.658528,1
2800964,56750,Airlie / Stirling,45.427273,-73.658616,1
2800972,56751,LaSalle / Stirling,45.425014,-73.658356,1
2800974,56752,LaSalle / Stirling,45.425102,-73.658654,1
2800992,56753,LaSalle / des Oblats,45.423355,-73.655962,1
2800994,56754,LaSalle / des Oblats,45.423180,-73.655895,1
2801011,56755,Bergevin / Jean-Milot,45.431926,-73.654434,1
2801022,56756,LaSalle / Bélanger,45.422567,-73.654820,1
2801041,56757,Bergevin / Clément,45.434655,-73.653570,1
2801048,56758,Bergevin / Clément,45.434617,-73.653896,1
2801051,56759,Terminus Lafleur / Newman,45.425500,-73.647908,1
2801061,56761,Bergevin / des Oblats,45.429988,-73.653297,1
2801063,56762,Bergevin / des Oblats,45.429784,-73.653085,1
2801071,56763,Jean-Milot / des Oblats,45.431550,-73.651611,1
2801072,56764,Jean-Milot / Louis-Fortier,45.431491,-73.650759,1
2801082,56765,LaSalle / Lafleur,45.420986,-73.651430,1
2801085,56766,LaSalle / Lafleur,45.420800,-73.651193,1
2801101,56768,Lafleur / Chatelle,45.422666,-73.650789,1
2801103,56769,Lafleur / Centrale,45.423235,-73.650712,1
2801122,56771,Terminus Lafleur / Newman,45.424925,-73.648385,1
2801128,56772,Lafleur / Airlie,45.424630,-73.650078,1
2801132,56773,Orchard / LaSalle,45.420114,-73.648846,1
2801134,56774,LaSalle / Orchard,45.419952,-73.648979,1
2801152,56775,Clément / Louis-Fortier,45.433524,-73.648116,1
2801154,56776,Clément / Louis-Fortier,45.433543,-73.648879,1
2801163,56777,Lafleur / Wanklyn,45.428480,-73.648329,1
2801166,56778,Lafleur / Wanklyn,45.428647,-73.648033,1
2801171,56779,Centrale / Orchard,45.421956,-73.647649,1
2801174,56780,Centrale / Orchard,45.421978,-73.648074,1
2801183,56781,Lafleur / Jean-Milot,45.430749,-73.647298,1
2801184,56782,Jean-Milot / Lafleur,45.430664,-73.647669,1
2801186,56783,Lafleur / Jean-Milot,45.430909,-73.647003,1
2801187,56784,Jean-Milot / Lafleur,45.430818,-73.647765,1
2801194,56785,Centrale / Eastman,45.421023,-73.647276,1
2801201,56786,Lafleur / Clément,45.432626,-73.646226,1
2801202,56787,Clément / Lafleur,45.433041,-73.645694,1
2801204,56788,Clément / Lafleur,45.433097,-73.646640,1
2801208,56789,Lafleur / Clément,45.432511,-73.646500,1
2801231,56790,Behrens / Airlie,45.423730,-73.645510,1
2801291,56791,90e Avenue / Centrale,45.417590,-73.644030,1
2801292,56792,Centrale / 90e Avenue,45.417908,-73.643690,1
2801293,56793,Centrale / 90e Avenue,45.418742,-73.643855,1
2801296,56794,Centrale / 90e Avenue,45.418920,-73.644054,2
2801301,56795,Dollard / Elmslie,45.437551,-73.642286,1
2801303,56796,Dollard / Elmslie,45.437222,-73.642237,1
2801306,56797,Dollard / Saint-Patrick,45.439443,-73.644487,1
2801312,56798,Clément / d'Amour,45.432359,-73.642304,1
2801314,56799,Clément / d'Amour,45.432343,-73.642837,1
2801322,56800,90e Avenue / Red Cross,45.420572,-73.642835,1
2801324,56801,90e Avenue / Red Cross,45.420297,-73.642741,1
2801332,56802,Jean-Milot / Trudeau,45.429374,-73.641346,1
2801333,56803,Trudeau / Jean-Milot,45.429510,-73.641562,1
2801342,56804,90e Avenue / Airlie,45.423238,-73.641568,1
2801344,56805,90e Avenue / Airlie,45.422864,-73.641524,1
2801345,56806,90e Avenue / Airlie,45.423383,-73.641280,1
2801351,56807,Dollard / Hull,45.436288,-73.640921,1
2801353,56808,Dollard / Hull,45.436290,-73.641208,1
2801371,56809,Trudeau / Clément,45.431474,-73.640469,1
2801374,56810,Clément / Trudeau,45.431838,-73.640598,1
2801422,56811,Newman / Jean-Milot,45.429040,-73.639372,1
2801444,56813,Centrale / Cavelier-De LaSalle,45.416975,-73.640003,1
2801447,56814,Centrale / Cavelier-De LaSalle,45.417045,-73.639479,1
2801451,56815,Dollard / Trudeau,45.434411,-73.638890,1
2801453,56816,Dollard / Trudeau,45.434566,-73.639323,1
2801464,56817,Newman / 90e Boulevard,45.428947,-73.639148,1
2801467,56818,90e Avenue / 90e Boulevard,45.428629,-73.639013,1
2801479,56819,Airlie / No 9199,45.422192,-73.637257,1
2801491,56820,Dollard / Bédard,45.433007,-73.637362,1
2801493,56821,Dollard / Hardy,45.433095,-73.637724,1
2801532,56823,Centrale / Duquette,45.416925,-73.636045,1
2801534,56824,Centrale / Duquette,45.416758,-73.636408,1
2801541,56825,Dollard / Newman,45.430485,-73.634452,1
2801543,56826,Dollard / Newman,45.430745,-73.635163,1
2801546,56827,Dollard / Newman,45.431288,-73.635445,1
2801552,56828,Airlie / 80e Avenue,45.421630,-73.634781,1
2801554,56829,Airlie / 80e Avenue,45.421502,-73.635231,1
2801561,56830,Lapierre / Saint-Patrick,45.444683,-73.633665,1
2801564,56831,Saint-Patrick / Lapierre,45.444768,-73.634617,1
2801573,56832,Dollard / Gloria,45.430040,-73.633959,1
2801582,56833,Newman / Dollard,45.430878,-73.634313,1
2801584,56834,Newman / Dollard,45.430217,-73.635400,1
2801585,56835,Newman / Dollard,45.430761,-73.633947,1
2801587,56836,Newman / Dollard,45.430499,-73.635438,1
2801591,56837,Lise / Benoît,45.435107,-73.632344,1
2801592,56838,Benoît / Lise,45.435321,-73.632686,1
2801614,56840,Cordner / Chopin,45.440482,-73.631338,1
2801622,56841,Benoît / Armel,45.436395,-73.631714,1
2801634,56842,Benoît / Rousseau,45.436679,-73.631292,1
2801641,56843,Dollard / Réjane,45.428984,-73.631350,1
2801643,56844,Dollard / Réjane,45.429002,-73.631733,1
2801672,56845,Cordner / Shirley,45.441610,-73.630165,1
2801674,56846,Cordner / Shirley,45.441407,-73.630149,1
2801694,56847,Airlie / 76e Avenue,45.420579,-73.631219,1
2801697,56848,Airlie / 76e Avenue,45.420828,-73.631228,1
2801704,56849,Juliette / Lise,45.433734,-73.630173,1
2801711,56850,Shevchenko / Newman,45.432356,-73.629140,1
2801712,56851,Newman / Shevchenko,45.432594,-73.629947,1
2801713,56852,Shevchenko / Newman,45.432479,-73.630413,1
2801714,56853,Newman / Shevchenko,45.432188,-73.630157,1
2801716,56854,Shevchenko / Juliette,45.432704,-73.630797,1
2801721,56855,Robidoux / Desaulniers,45.438906,-73.629037,1
2801742,56856,Cordner / Lapierre,45.442665,-73.628899,1
2801745,56857,Cordner / Lapierre,45.442730,-73.628449,1
2801751,56858,Dollard / David-Boyer,45.427861,-73.628948,1
2801763,56859,Robidoux / Dufresne,45.438561,-73.628602,1
2801771,56860,75e Avenue / Beauport,45.421685,-73.629526,1
2801773,56861,75e Avenue / Beauport,45.421886,-73.629621,1
2801782,56862,Newman / Lise,45.433543,-73.628786,1
2801785,56863,Newman / Lise,45.433562,-73.628375,1
2801791,56864,75e Avenue / Salley,45.424285,-73.628301,1
2801792,56865,Salley / 75e Avenue,45.424490,-73.627875,1
2801802,56866,Juliette / Ménard,45.436683,-73.627229,2
2801803,56867,Ménard / Juliette,45.436580,-73.627547,2
2801811,56868,Shevchenko / David-Boyer,45.431783,-73.626754,1
2801818,56869,Shevchenko / David-Boyer,45.431508,-73.626581,1
2801830,56870,LaSalle / No 8912,45.415719,-73.629263,1
2801836,56871,68e Avenue / LaSalle,45.415817,-73.627297,2
2801839,56872,LaSalle / No 8912,45.415749,-73.628591,1
2801853,56873,Dollard / Saguenay,45.426924,-73.627418,1
2801863,56874,Robidoux / Juliette,45.437593,-73.626433,1
2801866,56875,Robidoux / Juliette,45.437766,-73.626492,1
2801893,56876,67e Avenue / LaSalle,45.415513,-73.626453,1
2801911,56877,Dollard / Jean-Brillon,45.426208,-73.625577,1
2801912,56878,Jean-Brillon / Dollard,45.426456,-73.625649,1
2801914,56879,Dollard / Jean-Brillon,45.426281,-73.626086,1
2801922,56880,Newman / Thierry,45.436661,-73.625437,1
2801924,56881,Newman / Thierry,45.436277,-73.625455,1
2801932,56882,Centrale / 66e Avenue,45.416906,-73.625577,1
2801934,56883,Centrale / 66e Avenue,45.416789,-73.625791,1
2801941,56884,Shevchenko / Lefebvre,45.431328,-73.624675,1
2801959,56885,Newman / No 7721,45.438204,-73.623773,1
2801972,56886,Cordner / Léger,45.445668,-73.623786,1
2801982,56887,Jean-Brillon / Rancourt,45.427407,-73.624157,1
2801984,56888,Jean-Brillon / Rancourt,45.427149,-73.624295,1
2801990,56889,Newman / No 7700,45.437691,-73.623933,1
2802003,56890,Shevchenko / Lemieux,45.431062,-73.624210,1
2802021,56891,Dollard / Salley,45.425126,-73.623336,1
2802023,56892,Dollard / Salley,45.425141,-73.623719,1
2802024,56893,Salley / Dollard,45.424953,-73.623600,1
2802033,56894,Latour / Centrale,45.417015,-73.623629,1
2802036,56895,Latour / Centrale,45.417189,-73.623455,1
2802040,56896,Champlain / No 8700,45.418408,-73.621816,1
2802042,56897,Beyries / Champlain,45.419485,-73.622675,1
2802043,56898,Latour / Beyries,45.419145,-73.623207,1
2802062,56899,Newman / Lapierre,45.439661,-73.622194,1
2802064,56900,Newman / Lapierre,45.439133,-73.622378,1
2802082,56901,Cordner / Léger,45.444531,-73.625592,1
2802100,56902,Dollard / De La Vérendrye,45.424332,-73.622902,1
2802106,56903,Dollard / De La Vérendrye,45.423672,-73.622230,1
2802130,56904,Senkus / No 2500,45.447958,-73.622975,1
2802131,56905,Senkus / Cordner,45.447049,-73.620534,1
2802134,56906,Cordner / Senkus,45.447045,-73.621285,1
2802138,56907,Senkus / Saint-Patrick,45.450756,-73.625614,2
2802142,56908,Jean-Brillon / Patrice,45.428543,-73.622368,1
2802144,56909,Jean-Brillon / Patrice,45.428136,-73.622741,1
2802152,56910,Centrale / 63e Avenue,45.417054,-73.621440,1
2802155,56911,Centrale / 63e Avenue,45.416976,-73.621205,1
2802171,56912,Shevchenko / Robert,45.431266,-73.621008,1
2802173,56913,Shevchenko / Robert,45.431046,-73.621585,1
2802184,56914,Jean-Brillon / Maurice,45.429677,-73.620417,1
2802192,56915,Champlain / Dollard,45.422603,-73.619130,1
2802193,56916,Dollard / Champlain,45.421739,-73.620922,1
2802196,56917,Dollard / Champlain,45.422263,-73.621384,1
2802222,56918,Newman / Léger,45.441600,-73.618848,1
2802223,56919,Léger / vers Newman dir O / Léger dir S,45.441777,-73.619966,1
2802224,56920,Newman / Léger,45.441206,-73.619004,1
2802226,56921,Léger / vers Newman dir O / Léger dir S,45.441741,-73.619546,1
2802231,56922,Shevchenko / Jean-Brillon,45.431266,-73.618507,1
2802232,56923,Jean-Brillon / Shevchenko,45.431328,-73.618920,1
2802233,56924,Shevchenko / Jean-Brillon,45.431046,-73.619497,1
2802235,56925,Jean-Brillon / Serre,45.431571,-73.618469,1
2802252,56926,Centrale / 43e Avenue,45.417799,-73.618589,1
2802254,56927,Centrale / 43e Avenue,45.417595,-73.618790,1
2802261,56928,35e Avenue / Champlain,45.422776,-73.618015,1
2802262,56929,Champlain / 35e Avenue,45.423190,-73.618300,1
2802264,56930,Champlain / 35e Avenue,45.422843,-73.618534,1
2802282,56931,Jean-Brillon / Bernie,45.433328,-73.616976,1
2802284,56932,Jean-Brillon / Bernie,45.433018,-73.617062,1
2802310,56933,Champlain / No 8398,45.424030,-73.616381,1
2802321,56934,35e Avenue / George,45.421866,-73.616241,1
2802323,56935,35e Avenue / George,45.421927,-73.616742,1
2802332,56936,Centrale / 40e Avenue,45.418381,-73.616323,1
2802334,56937,Centrale / 40e Avenue,45.418164,-73.616660,1
2802340,56938,Newman / No 7214,45.442653,-73.616446,1
2802352,56939,Jean-Brillon / Thierry,45.434758,-73.615585,1
2802354,56940,Jean-Brillon / Thierry,45.434508,-73.615614,1
2802394,56941,Jean-Brillon / Lapierre,45.436599,-73.614607,1
2802397,56942,Jean-Brillon / Lapierre,45.436463,-73.614835,1
2802402,56943,Newman / Senkus,45.444427,-73.614125,1
2802403,56944,Senkus / Newman,45.444472,-73.615132,1
2802404,56945,Newman / Senkus,45.443980,-73.614251,1
2802411,56946,Raymond / 30e Avenue,45.425206,-73.613941,1
2802414,56947,Champlain / Raymond,45.425285,-73.614480,1
2802431,56948,Shevchenko / Bouvier,45.430690,-73.612857,1
2802433,56949,Shevchenko / Bouvier,45.430627,-73.613845,1
2802452,56950,Newman / Guy-Bouchard,45.445652,-73.612579,1
2802454,56951,Newman / Guy-Bouchard,45.445685,-73.612076,1
2802462,56952,Centrale / 35e Avenue,45.419202,-73.612992,1
2802463,56953,35e Avenue / Centrale,45.419223,-73.613254,1
2802464,56954,Centrale / 35e Avenue,45.419017,-73.613199,1
2802471,56955,Lapierre / Jean-Chevalier,45.436429,-73.612046,1
2802473,56956,Lapierre / Jean-Chevalier,45.436340,-73.612430,1
2802482,56957,Centrale / 31e Avenue,45.419605,-73.611349,1
2802484,56958,Centrale / 31e Avenue,45.419406,-73.611615,1
2802492,56959,George / Raymond,45.423842,-73.611289,1
2802500,56960,Newman / Angrignon (Carrefour Angrignon),45.447444,-73.609854,1
2802521,56961,Raymond / Lévis-Sauvé,45.422032,-73.610069,1
2802523,56962,Raymond / Lévis-Sauvé,45.422278,-73.610468,1
2802533,56963,Shevchenko / De La Vérendrye,45.430288,-73.611756,1
2802536,56964,Shevchenko / De La Vérendrye,45.430405,-73.610372,1
2802541,56965,Lapierre / Leclerc,45.435916,-73.609268,1
2802543,56966,Lapierre / Leclerc,45.435833,-73.609664,1
2802554,56967,George / Gamelin,45.424196,-73.609820,1
2802561,56968,Allard / Newman,45.448599,-73.608057,1
2802562,56969,Newman / Allard (Carrefour Angrignon),45.449752,-73.607727,1
2802565,56970,Newman / Allard (Carrefour Angrignon),45.449428,-73.607792,1
2802571,56971,Bishop-Power / Champlain,45.428749,-73.607528,1
2802574,56972,Champlain / Bishop-Power,45.428652,-73.609346,1
2802578,56973,Bishop-Power / George,45.428301,-73.607230,1
2802585,56974,Centrale / Raymond,45.420220,-73.608310,1
2802587,56975,Centrale / Raymond,45.420113,-73.609296,1
2802592,56976,George / Gagné,45.425350,-73.608349,1
2802594,56977,George / Gagné,45.425025,-73.608395,1
2802663,56978,Gagné / Lévis-Sauvé,45.424334,-73.606356,1
2802671,56979,Bishop-Power / George,45.427896,-73.605503,1
2802674,56980,George / Bishop-Power,45.427817,-73.606226,1
2802677,56981,George / 11e Avenue,45.427542,-73.606645,1
2802681,56982,9e Avenue / George,45.429424,-73.605115,1
2802684,56983,George / 9e Avenue,45.429197,-73.605323,1
2802702,56984,Centrale / Blais,45.421249,-73.604965,1
2802714,56985,Centrale / Murphy,45.421544,-73.604060,1
2802742,56986,De La Vérendrye / Lapierre,45.434591,-73.603004,1
2802755,56987,Centrale / 16e Avenue,45.423268,-73.602298,1
2802757,56988,Centrale / Cyrenne,45.422719,-73.602936,1
2802762,56989,Broadway / 9e Avenue,45.429033,-73.602097,1
2802768,56990,9e Avenue / Broadway,45.428736,-73.601584,1
2802774,56991,Broadway / 8e Avenue,45.429401,-73.601792,1
2802802,56992,Broadway / 6e Avenue,45.430912,-73.601485,1
2802804,56993,Broadway / 6e Avenue,45.430698,-73.601371,1
2802812,56994,Broadway / 4e Avenue,45.432176,-73.601076,1
2802814,56995,Broadway / 4e Avenue,45.431967,-73.600958,1
2802822,56996,Centrale / 12e Avenue,45.425347,-73.600891,1
2802824,56997,Centrale / 12e Avenue,45.425007,-73.600947,1
2802832,56998,Broadway / 2e Avenue,45.433446,-73.600662,1
2802834,56999,Broadway / 2e Avenue,45.433257,-73.600539,1
2802842,57000,De La Vérendrye / Ducas,45.436773,-73.600376,1
2802844,57001,De La Vérendrye / Ducas,45.436168,-73.600563,2
2802854,57002,Broadway / Alepin,45.434473,-73.600141,1
2802862,57003,Champlain / Allion,45.435290,-73.599804,1
2802880,57004,Bishop-Power / No 506,45.427443,-73.601820,1
2802883,57005,Centrale / Bishop-Power,45.427447,-73.599257,1
2802884,57006,Centrale / Bishop-Power,45.426925,-73.599449,1
2802887,57007,Centrale / Bishop-Power,45.426977,-73.599620,1
2802892,57008,Champlain / Sénécal,45.436426,-73.598658,1
2802894,57009,Champlain / Sénécal,45.436457,-73.598419,1
2802914,57010,Centrale / 8e Avenue,45.428884,-73.598505,1
2802924,57011,Centrale / 5e Avenue,45.430693,-73.597915,1
2802934,57012,Centrale / 2e Avenue,45.432724,-73.597254,1
2802944,57013,Centrale / Lacharité,45.435233,-73.597485,1
2802952,57014,Édouard / 8e Avenue,45.428584,-73.595314,1
2802954,57015,Édouard / 8e Avenue,45.428346,-73.595209,1
2802962,57016,Édouard / 5e Avenue,45.430494,-73.594692,1
2802964,57017,Édouard / 5e Avenue,45.430302,-73.594596,1
2802982,57018,Édouard / 2e Avenue,45.432378,-73.594074,1
2802992,57019,Édouard / Alepin,45.433713,-73.593645,1
2802994,57020,Édouard / Alepin,45.433449,-73.593567,1
2803001,57021,Lacharité / Édouard,45.434761,-73.592761,1
2803004,57022,Édouard / Lacharité,45.434548,-73.593210,1
2803007,57023,Édouard / Alepin,45.433944,-73.593568,1
2803012,57024,Ouimet / Lacharité,45.434650,-73.591266,1
2803013,57025,Lacharité / Ouimet,45.434428,-73.591476,1
2803041,57026,Raymond / Mongeau,45.420831,-73.609176,1
2803043,57027,Raymond / Mongeau,45.420968,-73.609484,1
2803070,57028,Bishop-Power / No 220,45.427072,-73.597505,1
2803081,57029,35e Avenue / 39e Avenue,45.421122,-73.614683,1
2803083,57030,35e Avenue / 39e Avenue,45.421217,-73.615100,1
2803199,57033,Lapierre / Cordner,45.443594,-73.631295,1
2803200,57034,Lapierre / Cordner,45.443294,-73.630988,1
2803229,57035,Senkus / Carrefour Angrignon,45.446167,-73.618551,1
2803264,57036,Cordner / Léger,45.444242,-73.625788,1
2803305,57037,Saint-Pierre / Saint-Patrick,45.440771,-73.646203,1
2803337,57038,Airlie / Labatt,45.424079,-73.645603,1
2803370,57039,Airlie / No 9199,45.422056,-73.637675,1
2803389,57040,Champlain / No 8398,45.424038,-73.616675,1
2803408,57041,des Trinitaires / Newman,45.447260,-73.608908,1
2803430,57042,Cordner / Léger,45.445633,-73.623569,1
2803448,57043,Shevchenko / Jean-Chevalier,45.431007,-73.616298,1
2803519,57044,Bishop-Power / No 220,45.427293,-73.597718,1
2803529,57045,Newman / No 7475,45.440393,-73.620983,1
2803559,57046,Newman / No 7214,45.442809,-73.616711,1
2803580,57047,90e Avenue / Boivin,45.425568,-73.640241,1
2803589,57048,90e Avenue / Boivin,45.425635,-73.640432,1
2803590,57049,90e Avenue / Radisson,45.426476,-73.639806,1
2803609,57050,90e Avenue / Radisson,45.427110,-73.639732,1
2803610,57051,Centrale / No 9389,45.419381,-73.645803,1
2803629,57052,Centrale / No 9389,45.419530,-73.645773,1
2803642,57053,Centrale / 76e Avenue,45.417096,-73.632532,1
2803665,57054,Saint-Patrick / Lyette,45.431116,-73.665350,1
2803699,57055,Lafleur / Wanklyn,45.427225,-73.648677,1
2803702,57056,Jean-Brillon / Boursier,45.429949,-73.620319,1
2803748,57057,Jean-Milot / Bergevin,45.432234,-73.654659,1
2803760,57058,Lapierre / Cégep André-Laurendeau,45.435078,-73.605197,1
2803769,57059,Lapierre / Cégep André-Laurendeau,45.435256,-73.605343,1
2803799,57060,Newman / Angrignon (Carrefour Angrignon),45.446777,-73.611157,1
2803820,57061,Gagné / Centre Lecavalier,45.426150,-73.611085,1
2803872,57062,Salley / Dollard,45.424829,-73.623955,1
2803930,57063,LaSalle / Hôpital Douglas,45.441091,-73.579084,1
2803952,57064,LaSalle / Orchard,45.419929,-73.648668,1
2803979,57065,Newman / No 9100,45.429785,-73.637318,1
2804009,57066,Bergevin / No 411,45.433707,-73.654669,1
2804014,57067,Jean-Brillon / Marie-Claire,45.426623,-73.625123,1
2804020,57068,Bergevin / No 398,45.433664,-73.654873,1
2804052,57069,Juliette / Préville,45.433594,-73.630547,1
2804113,57071,9e Avenue / Centrale,45.428415,-73.599614,2
2804125,57072,George / Albert-Couture,45.424074,-73.610178,1
2804134,57073,Édouard / 3e Avenue,45.431541,-73.594193,1
2804140,57074,Centrale / No 9504,45.420941,-73.647503,1
2804174,57075,Newman / No 8550 (CLSC),45.431223,-73.632675,1
2804192,57076,Airlie / 90e Avenue,45.423113,-73.641329,1
2804224,57077,Airlie / 90e Avenue,45.422984,-73.641768,1
2804235,57078,Allard / Newman,45.448512,-73.607798,1
2804254,57079,Bourdeau / Thierry,45.432839,-73.606059,1
2804264,57080,Bourdeau / Lapierre,45.434371,-73.603646,2
2804270,57081,Bourdeau / Shevchenko,45.430465,-73.609477,1
2804292,57082,Newman / No 8550,45.431570,-73.632405,1
2804301,57083,90e Avenue / Newman,45.428955,-73.638628,2
2804329,57084,Saint-Patrick / Garage Lasalle,45.444534,-73.635552,2
2804334,57085,Newman / Irwin,45.451591,-73.605961,1
2804359,57086,De La Vérendrye / Melatti,45.432102,-73.606890,1
2804380,57087,Bourdeau / No 7675,45.431237,-73.608368,1
2804611,57088,Lafleur / Chatelle,45.422263,-73.650972,1
2804630,57089,Centre de transport  STM LaSalle,45.442156,-73.633709,1
2804649,57090,Centre de transport  STM LaSalle,45.441988,-73.633975,1
2804744,57091,LaSalle / Bélanger,45.422645,-73.655119,1
2804759,57092,Champlain / No 8700,45.418043,-73.622059,1
2804761,57093,68e Avenue / Centrale,45.416693,-73.627299,1
2804780,57094,Gagné / Champlain,45.426554,-73.611704,1
2804799,57095,Champlain / Bishop-Power,45.428628,-73.609702,1
2804800,57096,Gagné / Champlain,45.425947,-73.610557,1
2804823,57097,Gagné / George,45.425285,-73.608844,1
2804833,57098,75e Avenue / LaSalle,45.416175,-73.632458,1
2804836,57099,75e Avenue / LaSalle,45.416322,-73.632239,1
2804840,57100,Dollard / No 850,45.439856,-73.645448,1
2804851,57101,Lafleur / Larente,45.434337,-73.645452,1
2804853,57102,Lafleur / Larente,45.434697,-73.645508,1
2804863,57103,Lacharité / Bannon,45.434980,-73.594972,1
2804876,57104,Senkus / Saint-Patrick,45.449085,-73.625512,1
2804883,57105,Dollard / Chartrand,45.427581,-73.628849,1
2804914,57106,LaSalle / Parc Saints-Anges,45.423974,-73.657008,1
2804922,57107,LaSalle / Parc Saints-Anges,45.424018,-73.656848,1
2804940,57108,Angrignon / face au Canadian Tire,45.449002,-73.612799,1
2804950,57109,Angrignon / face au Maxi,45.449632,-73.617895,1
2804969,57110,Angrignon / face au Canadian Tire,45.449275,-73.612780,1
2804979,57111,Angrignon / face au Maxi,45.449933,-73.617537,1
2804993,57112,Senkus / Cordner,45.447279,-73.621445,1
2805002,60242,George / Albert-Couture,45.423970,-73.610914,1
2805018,60246,Shevchenko / Newman,45.432165,-73.629307,1
2805035,60299,Elmslie / No 8301,45.439134,-73.639705,1
2805049,60300,Elmslie / No 8301,45.439475,-73.639510,1
2805055,60384,Elmslie / Dollard,45.437859,-73.641878,2
2805062,60385,Elmslie / Dollard,45.437948,-73.642009,1
2805071,60456,Angrignon / Cordner (vers Saint-Patrick),45.450030,-73.621540,1
2805080,60457,Elmslie / No 7851,45.442912,-73.634882,2
2805099,60458,Elmslie / No 7900,45.442898,-73.635144,2
2805104,60500,Elmslie / Luno,45.437130,-73.643221,2
2805127,60502,Elmslie / Luno,45.437249,-73.643345,1
2805137,56839,Cordner / Chopin,45.440576,-73.631490,1
2805169,60869,Terminus Lafleur / Newman,45.425337,-73.647960,1
2805179,60870,Terminus Lafleur / Newman,45.425176,-73.648071,1
2805183,60871,Lafleur / Monette,45.421876,-73.651331,2
2805219,60874,Airlie / Lafleur,45.424846,-73.648354,2
2805225,60875,Terminus Lafleur / Newman,45.424985,-73.648591,1
2805235,60876,Terminus Lafleur / Newman,45.425125,-73.648917,1
2805350,60963,Champlain / stationnement face à IGA,45.425699,-73.612398,2
2805368,60964,Gamelin / Charron,45.423859,-73.609481,2
2805409,60968,Stationnement du Carrefour Angrignon,45.448203,-73.613532,2
2805419,60969,Newman / stationnement du Loblaws,45.451224,-73.608520,2
2805429,60970,Angrignon / No 1400,45.446922,-73.607461,2
2805435,60971,Jean-Milot / des Oblats,45.431435,-73.651248,2
2805449,60972,Jean-Milot / No 9576,45.430869,-73.648670,2
2805459,60973,Newman / stationnement du Loblaws,45.451223,-73.608524,2
2805469,60974,Stationnement du Carrefour Angrignon,45.448203,-73.613539,2
2805501,60978,Gamelin / Charron,45.423407,-73.608933,2
2805530,60981,Gagné / Centre Lecavalier,45.426104,-73.610213,2
2805549,60982,Champlain / Stationnement IGA,45.425662,-73.612461,2
2805580,60986,Jean-Milot / Lafleur,45.430624,-73.646865,2
2805594,61009,LaSalle / Lyette,45.428632,-73.665629,1
2805604,61010,LaSalle / Dupras,45.426947,-73.662774,1
2805612,61012,LaSalle / Dupras,45.426825,-73.662294,1
2805622,61013,LaSalle / Lyette,45.428599,-73.665290,1
2805659,61016,Senkus / Carrefour Angrignon,45.446246,-73.618726,2
2805663,61183,Melatti / Bourdeau,45.432277,-73.607175,2
2805672,61184,Bourdeau / Melatti,45.432375,-73.607014,2
29,10148,Station Beaudry,45.518977,-73.555851,2
2900179,57114,Norman / No 435,45.448043,-73.666332,1
2900181,57115,Claire / Terminus STM,45.449597,-73.681640,1
2900194,57116,Claire / Claire Crescent,45.449634,-73.678594,1
2900222,57117,Côte-de-Liesse / Calais,45.460356,-73.726006,1
2900274,57118,Guthrie / 55e Avenue,45.452203,-73.722081,1
2900277,57119,Guthrie / 55e Avenue,45.452256,-73.722556,1
2900354,57120,François-Cusson / 52e Avenue,45.456122,-73.720064,1
