idFeuillet;idPersonne;mtmx;mtmy;SRDOMI;nbPersLogi;facteurPersonne;facteurLogement;age;permis;statut;sexe;SRIDU
190449;190449 2;300595;5045111;4620031;5;18.71;20.2;40;1;1;2;4620031.00
190449;190449 3;300595;5045111;4620031;5;22.03;20.2;12;5;3;1;4620031.00
190449;190449 4;300595;5045111;4620031;5;22.03;20.2;10;5;3;1;4620031.00
190449;190449 5;300595;5045111;4620031;5;20.09;20.2;6;5;3;1;4620031.00
190528;190528 1;300637;5049492;4620191;3;21.3;18.47;43;1;1;2;4620191.00
190528;190528 2;300637;5049492;4620191;3;19.51;18.47;46;1;1;1;4620191.00
190528;190528 3;300637;5049492;4620191;3;17.87;18.47;5;5;3;1;4620191.00
190559;190559 1;299077;5046931;4620199;1;20.98;27.03;61;1;1;2;4620199.00
190566;190566 1;296726;5043690;4620216;2;36.04;29.66;26;1;3;1;4620216.00
190566;190566 2;296726;5043690;4620216;2;38.97;29.66;24;2;3;1;4620216.00
190585;190585 1;295773;5036927;4620104;4;24.76;28.2;38;1;1;2;4620104.00
190585;190585 2;295773;5036927;4620104;4;35.16;28.2;44;1;7;1;4620104.00
190585;190585 3;295773;5036927;4620104;4;34.22;28.2;9;5;3;1;4620104.00
190585;190585 4;295773;5036927;4620104;4;25.27;28.2;6;5;3;2;4620104.00
190597;190597 1;298643;5042790;4620140;2;16.44;17.86;60;2;5;2;4620140.00
190597;190597 2;298643;5042790;4620140;2;18.12;17.86;83;2;4;1;4620140.00
190649;190649 1;298227;5041930;4620138;2;15.01;17.86;56;1;7;2;4620138.00
190649;190649 2;298227;5041930;4620138;2;16.28;17.86;42;1;1;2;4620138.00
190667;190667 1;293567;5041967;4620404;2;24.61;23.74;37;1;1;2;4620404.00
190667;190667 2;293567;5041967;4620404;2;25.19;23.74;6;5;3;2;4620404.00
190671;190671 1;297749;5045798;4620203;1;34.13;34.29;37;1;1;1;4620203.00
190672;190672 1;296308;5045970;4620249;2;16.77;18.86;60;1;2;2;4620249.00
190672;190672 2;296308;5045970;4620249;2;22.09;18.86;69;2;1;1;4620249.00
190684;190684 1;292568;5047858;4620276;1;28.89;25.84;40;1;1;1;4620276.00
190696;190696 1;295282;5041227;4620125;1;28.63;27.57;80;1;4;2;4620125.00
190706;190706 1;295640;5049003;4620259;2;16.77;18.86;63;2;4;2;4620259.00
190706;190706 2;295640;5049003;4620259;2;22.09;18.86;66;1;4;1;4620259.00
190716;190716 1;292338;5045986;4620270;1;24.92;25.84;58;1;4;2;4620270.00
190738;190738 1;291819;5045356;4620280;2;24.23;21.56;80;2;4;2;4620280.00
190738;190738 2;291819;5045356;4620280;2;22.2;21.56;80;2;4;1;4620280.00
190795;190795 1;293000;5036895;4620380;4;20.69;20.82;46;1;1;2;4620380.00
190795;190795 2;293000;5036895;4620380;4;21.94;20.82;51;1;1;1;4620380.00
190795;190795 3;293000;5036895;4620380;4;19.58;20.82;18;1;3;1;4620380.00
190795;190795 4;293000;5036895;4620380;4;23.53;20.82;20;1;3;2;4620380.00
190805;190805 1;300187;5049241;4620195.02;3;25.12;24.39;58;1;4;2;4620195.02
190805;190805 2;300187;5049241;4620195.02;3;21.09;24.39;33;1;1;2;4620195.02
190805;190805 3;300187;5049241;4620195.02;3;26.62;24.39;10;5;3;2;4620195.02
190808;190808 1;303761;5051449;4620001;1;37.2;25.82;43;1;1;1;4620001.00
190816;190816 1;301884;5048602;4620012.02;1;29.77;25.82;44;1;1;2;4620012.02
190824;190824 1;296440;5046238;4620250;2;29.4;28.56;31;1;1;2;4620250.00
190824;190824 2;296440;5046238;4620250;2;37.09;28.56;26;1;1;1;4620250.00
190841;190841 1;295928;5038630;4620356;2;16.47;20.18;65;1;2;1;4620356.00
190841;190841 2;295928;5038630;4620356;2;21.63;20.18;45;1;1;2;4620356.00
190842;190842 1;303018;5047651;4620009;3;40.8;25.48;23;1;1;1;4620009.00
190842;190842 2;303018;5047651;4620009;3;23.45;25.48;30;2;1;1;4620009.00
190842;190842 3;303018;5047651;4620009;3;22.09;25.48;19;1;3;2;4620009.00
190851;190851 1;293405;5037063;4620380;1;33.8;30.67;74;1;4;2;4620380.00
190869;190869 1;296124;5047162;4620256;1;21.63;21.16;80;2;4;2;4620256.00
190870;190870 1;300925;5044837;4620028;2;20.21;26.33;33;2;1;2;4620028.00
190870;190870 2;300925;5044837;4620028;2;33.56;26.33;36;1;1;1;4620028.00
190881;190881 1;294845;5044905;4620236;1;26.85;28.18;58;2;1;2;4620236.00
190883;190883 1;296048;5045700;4620242;1;24.53;28.18;62;2;4;2;4620242.00
190891;190891 1;292306;5045878;4620270;1;25.08;25.84;60;2;1;1;4620270.00
190921;190921 1;294279;5048114;4620263;2;19.47;19.04;74;1;4;2;4620263.00
190921;190921 2;294279;5048114;4620263;2;18.47;19.04;76;1;4;1;4620263.00
190958;190958 1;294931;5038608;4620113;2;35.14;30.37;28;1;1;2;4620113.00
190958;190958 2;294931;5038608;4620113;2;37;30.37;29;1;1;1;4620113.00
190973;190973 1;297137;5045196;4620207;1;31.59;32.22;78;2;4;2;4620207.00
190974;190974 1;291814;5045189;4620280;1;23.82;29.31;66;2;4;2;4620280.00
190981;190981 1;298937;5046920;4620199;1;28.14;34.29;32;1;1;1;4620199.00
191009;191009 1;300544;5047290;4620190.02;1;24.42;24.69;87;2;4;2;4620190.02
191018;191018 1;289278;5044690;4620282;2;24.23;21.56;80;2;4;2;4620282.00
191018;191018 2;289278;5044690;4620282;2;24.23;21.56;79;2;4;2;4620282.00
191020;191020 1;293407;5038418;4620370;4;44.42;40.98;38;2;3;2;4620370.00
191020;191020 2;293407;5038418;4620370;4;44.23;40.98;38;1;1;1;4620370.00
191020;191020 3;293407;5038418;4620370;4;49.23;40.98;8;5;3;2;4620370.00
191020;191020 4;293407;5038418;4620370;4;49.23;40.98;3;5;3;2;4620370.00
191062;191062 1;295818;5041944;4620366;3;26.08;22.34;53;1;2;2;4620366.00
191062;191062 2;295818;5041944;4620366;3;21.48;22.34;52;1;1;1;4620366.00
191062;191062 3;295818;5041944;4620366;3;27.85;22.34;25;1;1;2;4620366.00
191066;191066 1;298118;5035853;4620086;2;14.67;17.64;61;1;1;1;4620086.00
191066;191066 2;298118;5035853;4620086;2;13.05;17.64;61;1;8;2;4620086.00
191086;191086 1;303866;5050545;4620006;3;35.14;24.39;43;1;1;1;4620006.00
191086;191086 2;303866;5050545;4620006;3;25.94;24.39;37;1;1;2;4620006.00
191086;191086 3;303866;5050545;4620006;3;31.97;24.39;10;5;3;1;4620006.00
191096;191096 1;291073;5045481;4620281;1;22.61;25.84;51;1;1;1;4620281.00
191097;191097 1;296859;5044766;4620209;2;28.86;29.66;40;1;1;2;4620209.00
191097;191097 2;296859;5044766;4620209;2;31.39;29.66;13;5;3;2;4620209.00
191111;191111 1;297771;5043493;4620173;2;34.65;29.77;28;1;1;2;4620173.00
191111;191111 2;297771;5043493;4620173;2;29.39;29.77;0;5;6;2;4620173.00
191123;191123 1;298584;5046061;4620202;1;35.32;27.03;42;2;5;1;4620202.00
191126;191126 1;288392;5043221;4620285;3;29.48;30.68;35;1;1;2;4620285.00
191126;191126 2;288392;5043221;4620285;3;34.6;30.68;12;5;3;1;4620285.00
191126;191126 3;288392;5043221;4620285;3;31.41;30.68;7;5;3;1;4620285.00
191207;191207 1;291996;5036955;4620382.01;3;25.17;23.02;21;1;2;1;4620382.01
191207;191207 2;291996;5036955;4620382.01;3;22.38;23.02;50;1;1;2;4620382.01
191207;191207 3;291996;5036955;4620382.01;3;21.65;23.02;16;2;3;1;4620382.01
191225;191225 1;297187;5042827;4620171;1;27.64;27.55;48;1;1;1;4620171.00
191230;191230 1;296767;5042315;4620363;9;18.61;19.75;49;2;2;2;4620363.00
191230;191230 2;296767;5042315;4620363;9;18.99;19.75;50;1;1;1;4620363.00
191230;191230 3;296767;5042315;4620363;9;13.75;19.75;16;2;3;2;4620363.00
191230;191230 4;296767;5042315;4620363;9;13.75;19.75;16;2;3;2;4620363.00
191230;191230 5;296767;5042315;4620363;9;16.14;19.75;14;5;3;2;4620363.00
191230;191230 6;296767;5042315;4620363;9;16.14;19.75;11;5;3;2;4620363.00
191230;191230 7;296767;5042315;4620363;9;22.06;19.75;9;5;3;2;4620363.00
191230;191230 8;296767;5042315;4620363;9;22.06;19.75;7;5;3;2;4620363.00
191230;191230 9;296767;5042315;4620363;9;22.06;19.75;7;5;3;2;4620363.00
191232;191232 1;297587;5035259;4620088;2;17.66;19.94;65;1;4;2;4620088.00
191232;191232 2;297587;5035259;4620088;2;21.47;19.94;66;1;4;1;4620088.00
191235;191235 1;300284;5037916;4620072;2;27.52;28.63;34;1;5;2;4620072.00
191235;191235 2;300284;5037916;4620072;2;29.99;28.63;38;1;1;1;4620072.00
191237;191237 1;295819;5045752;4620241;2;21.73;19.57;57;2;2;1;4620241.00
191237;191237 2;295819;5045752;4620241;2;18.64;19.57;57;2;2;2;4620241.00
191252;191252 1;298043;5042476;4620161;1;35.64;35.12;73;1;4;2;4620161.00
191256;191256 1;297742;5041786;4620164;2;25.22;29.77;37;1;1;2;4620164.00
191256;191256 2;297742;5041786;4620164;2;33.27;29.77;32;1;1;1;4620164.00
191258;191258 1;294131;5044972;4620226;1;25.58;28.18;52;1;7;1;4620226.00
191276;191276 1;295266;5037104;4620104;5;13.28;16.92;65;1;2;2;4620104.00
191276;191276 2;295266;5037104;4620104;5;13.28;16.92;65;1;2;2;4620104.00
191276;191276 3;295266;5037104;4620104;5;18.38;16.92;75;2;4;2;4620104.00
191276;191276 4;295266;5037104;4620104;5;18.38;16.92;75;2;4;2;4620104.00
191276;191276 5;295266;5037104;4620104;5;18.38;16.92;75;2;4;2;4620104.00
191277;191277 1;296474;5045779;4620249;2;31.7;28.56;32;1;2;1;4620249.00
191277;191277 2;296474;5045779;4620249;2;29.4;28.56;30;1;2;2;4620249.00
191308;191308 1;298973;5037819;4620078;4;27.9;29.02;30;1;7;2;4620078.00
191308;191308 2;298973;5037819;4620078;4;30.4;29.02;38;1;1;1;4620078.00
191308;191308 3;298973;5037819;4620078;4;27.29;29.02;4;5;6;1;4620078.00
191308;191308 4;298973;5037819;4620078;4;27.29;29.02;2;5;6;1;4620078.00
191328;191328 1;294654;5037463;4620105;2;25.76;29.34;38;1;1;2;4620105.00
191328;191328 2;294654;5037463;4620105;2;33.88;29.34;31;2;1;1;4620105.00
191350;191350 1;303722;5050606;4620006;1;19.72;25.82;60;1;4;2;4620006.00
191353;191353 1;295055;5041834;4620367;4;18.61;19.75;45;1;1;2;4620367.00
191353;191353 2;295055;5041834;4620367;4;18.68;19.75;48;1;1;1;4620367.00
191353;191353 3;295055;5041834;4620367;4;23.29;19.75;17;2;3;1;4620367.00
191353;191353 4;295055;5041834;4620367;4;22.04;19.75;13;5;3;1;4620367.00
191381;191381 1;293462;5035461;4620098;2;14.07;17.6;66;1;2;1;4620098.00
191381;191381 2;293462;5035461;4620098;2;13.61;17.6;61;1;1;2;4620098.00
191397;191397 1;301491;5045029;4620025;2;21.83;26.33;33;1;3;1;4620025.00
191397;191397 2;301491;5045029;4620025;2;20.21;26.33;34;1;1;2;4620025.00
191423;191423 1;301351;5048735;4620012.02;1;32.77;28.63;81;2;4;2;4620012.02
191444;191444 1;300814;5049431;4620191;2;17.99;22.88;65;1;4;2;4620191.00
191444;191444 2;300814;5049431;4620191;2;19.11;22.88;67;1;4;1;4620191.00
191448;191448 1;299218;5046666;4620185;2;22.94;26.13;53;1;1;1;4620185.00
191448;191448 2;299218;5046666;4620185;2;24.8;26.13;35;2;1;2;4620185.00
191465;191465 1;302342;5049026;4620011;1;30.55;28.63;70;1;4;1;4620011.00
191467;191467 1;295917;5042301;4620366;2;18.75;19.9;45;1;1;2;4620366.00
191467;191467 2;295917;5042301;4620366;2;18.75;19.9;45;2;1;2;4620366.00
191483;191483 1;293388;5035996;4620100;2;32.76;29.34;41;2;2;2;4620100.00
191483;191483 2;293388;5035996;4620100;2;24.42;29.34;12;5;3;1;4620100.00
191484;191484 1;303548;5050453;4620006;1;27.28;25.82;46;1;7;1;4620006.00
191492;191492 1;292890;5037115;4620380;1;34.26;30.67;75;2;4;1;4620380.00
191501;191501 1;301911;5049594;4620011;2;21.24;20.63;57;1;4;2;4620011.00
191501;191501 2;301911;5049594;4620011;2;18.83;20.63;61;1;4;1;4620011.00
191502;191502 1;297790;5034759;4620089;3;37.8;30.73;29;2;3;2;4620089.00
191502;191502 2;297790;5034759;4620089;3;30.56;30.73;34;1;1;1;4620089.00
191502;191502 3;297790;5034759;4620089;3;28.9;30.73;1;5;6;1;4620089.00
191510;191510 1;300957;5048168;4620190.02;1;24.42;24.69;98;1;4;2;4620190.02
191525;191525 1;299409;5043905;4620151;1;25.12;27.55;44;1;5;2;4620151.00
191531;191531 1;296992;5042494;4620168;3;18.16;17.9;70;1;4;2;4620168.00
191531;191531 2;296992;5042494;4620168;3;17.67;17.9;66;1;4;1;4620168.00
191531;191531 3;296992;5042494;4620168;3;21.71;17.9;40;2;1;1;4620168.00
191563;191563 1;288091;5044035;4620285;2;16.94;21.56;65;1;4;1;4620285.00
191563;191563 2;288091;5044035;4620285;2;17.52;21.56;65;1;4;2;4620285.00
191570;191570 1;299478;5047855;4620196;3;34.67;26.21;44;1;1;2;4620196.00
191570;191570 2;299478;5047855;4620196;3;23.01;26.21;50;1;1;1;4620196.00
191570;191570 3;299478;5047855;4620196;3;22.33;26.21;15;5;3;2;4620196.00
191588;191588 1;297077;5034801;4620092;1;19.55;25.18;55;1;1;2;4620092.00
191595;191595 1;296908;5042292;4620363;2;12.08;19.22;69;2;4;2;4620363.00
191595;191595 2;296908;5042292;4620363;2;17.89;19.22;81;2;4;1;4620363.00
191621;191621 1;296890;5046499;4620251.01;1;19.44;21.16;65;2;4;2;4620251.01
191636;191636 1;299505;5045560;4620187.02;1;23.73;27.03;53;2;5;1;4620187.02
191640;191640 1;292683;5035462;4620098;4;28.19;28.2;45;1;1;1;4620098.00
191640;191640 2;292683;5035462;4620098;4;24.76;28.2;38;2;1;2;4620098.00
191640;191640 3;292683;5035462;4620098;4;25.27;28.2;8;5;3;2;4620098.00
191640;191640 4;292683;5035462;4620098;4;34.22;28.2;7;5;3;1;4620098.00
191645;191645 1;293913;5048500;4620274;3;26.3;26.01;18;2;3;2;4620274.00
191645;191645 2;293913;5048500;4620274;3;23.17;26.01;53;1;1;2;4620274.00
191645;191645 3;293913;5048500;4620274;3;22.76;26.01;50;1;1;1;4620274.00
191657;191657 1;296014;5042615;4620364;2;18.76;26.94;18;1;3;2;4620364.00
191657;191657 2;296014;5042615;4620364;2;18.76;26.94;18;2;3;2;4620364.00
191672;191672 1;297618;5044823;4620208;1;31.59;32.22;71;2;4;2;4620208.00
191683;191683 1;298598;5044202;4620178;4;14.03;15.39;40;1;1;2;4620178.00
191683;191683 2;298598;5044202;4620178;4;14.1;15.39;39;1;1;1;4620178.00
191683;191683 3;298598;5044202;4620178;4;14.9;15.39;9;5;3;2;4620178.00
191683;191683 4;298598;5044202;4620178;4;14.9;15.39;7;5;3;2;4620178.00
191690;191690 1;294504;5043182;4620222;4;28.78;29.57;42;2;1;2;4620222.00
191690;191690 2;294504;5043182;4620222;4;37.43;29.57;44;1;1;1;4620222.00
191690;191690 3;294504;5043182;4620222;4;22.37;29.57;15;5;3;2;4620222.00
191690;191690 4;294504;5043182;4620222;4;22.37;29.57;16;2;3;2;4620222.00
191702;191702 1;298930;5042170;4620135;2;16.44;17.86;61;1;4;2;4620135.00
191702;191702 2;298930;5042170;4620135;2;17.19;17.86;58;1;1;1;4620135.00
191706;191706 1;299364;5043751;4620148;3;16.32;17.9;40;1;2;2;4620148.00
191706;191706 2;299364;5043751;4620148;3;17.96;17.9;45;1;1;1;4620148.00
191706;191706 3;299364;5043751;4620148;3;18.16;17.9;75;2;4;2;4620148.00
191729;191729 1;301766;5046218;4620017;4;21.19;25.56;33;1;3;1;4620017.00
191729;191729 2;301766;5046218;4620017;4;19.62;25.56;34;1;7;2;4620017.00
191729;191729 3;301766;5046218;4620017;4;23.96;25.56;3;5;6;1;4620017.00
191729;191729 4;301766;5046218;4620017;4;23.96;25.56;0;5;6;1;4620017.00
191737;191737 1;295426;5042088;4620367;1;26.77;27.14;68;1;4;1;4620367.00
