idFeuillet;lng;lat;SRIDU;mtmx;mtmy;popLogi;facteurLogement;popPonderee;1kmCountBIXIstops;500mCountBIXIstops;1kmCountBIXIcapacity;500mCountBIXIcapacity;1kmCountAMTstops;500mCountAMTstops;1kmCountAMTcountStopTimes;500mCountAMTcountStopTimes;1kmCountSTMstops;500mCountSTMstops;1kmCountSTMcountStopTimes;500mCountSTMcountStopTimes;1kmCountSTMcountStopTimesSemaine;500mCountSTMcountStopTimesSemaine;1kmCountSTMcountStopTimesSamedi;500mCountSTMcountStopTimesSamedi;1kmCountSTMcountStopTimesDimanche;500mCountSTMcountStopTimesDimanche
184424;-73.59893751;45.56564843;4620253.00;297077;5047309;1;23.45;23.5;2;0;26;0;0;0;0;0;141;33;101450;23699;26317;6092;19900;4649;16989;4102
42184;-73.64465859;45.47053151;4620101.02;293489;5036744;4;16.92;67.7;0;0;0;0;0;0;0;0;92;26;59084;18762;15178;4849;11843;3762;10446;3297
51711;-73.65376928;45.56158352;4620272.00;292796;5046864;2;19.01;38;3;2;30;30;0;0;0;0;91;22;58554;13925;17047;3969;10677;2558;9590;2302
142748;-73.56946507;45.47619004;4620075.00;299369;5037365;2;19.94;39.9;12;2;240;34;0;0;0;0;109;30;50228;13004;10728;2722;10317;2719;9709;2521
99878;-73.65766759;45.57221423;4620276.00;292494;5048046;2;19.32;38.6;1;0;15;0;0;0;0;0;49;18;34190;15249;9646;4234;6335;2853;5593;2512
123500;-73.56835124;45.51761953;4620143.00;299460;5041969;1;35.12;35.1;46;10;828;185;0;0;0;0;148;40;81825;21001;21300;5586;16617;4259;14322;3608
158869;-73.55171812;45.55285693;4620030.00;300762;5045884;3;22.09;66.3;12;4;244;71;0;0;0;0;107;33;66571;23102;15657;5387;13328;4623;11692;4073
35384;-73.54376295;45.55093461;4620026.00;301383;5045670;2;20.81;41.6;13;5;249;84;0;0;0;0;119;31;67155;17034;15526;3972;13433;3411;11965;2947
159579;-73.60827744;45.54610455;4620209.00;296345;5045138;5;24.2;121;23;5;341;70;0;0;0;0;125;29;58260;13558;13342;2987;11812;2738;10906;2565
201981;-73.59629066;45.56856615;4620254.00;297284;5047633;2;18.86;37.7;1;0;15;0;0;0;0;0;113;31;84583;24289;21711;6145;16783;4833;14299;4137
87442;-73.66751507;45.55755093;4620279.00;291722;5046418;1;29.31;29.3;3;1;34;19;0;0;0;0;74;28;59439;23548;16883;6594;11388;4589;9876;3937
88854;-73.56606339;45.52046437;4620144.00;299639;5042285;1;27.55;27.6;41;11;736;231;0;0;0;0;138;43;67614;21058;17646;5784;13583;4234;11804;3560
77624;-73.61421862;45.54563085;4620244.00;295881;5045086;2;29.66;59.3;23;5;320;69;0;0;0;0;135;23;59698;7030;13779;1546;12048;1398;10991;1362
159773;-73.53768246;45.55548094;4620017.00;301858;5046175;1;26.2;26.2;8;2;161;42;0;0;0;0;99;25;49495;8743;11471;2000;9910;1754;8888;1647
131235;-73.53750704;45.58059533;4620012.01;301873;5048966;1;28.63;28.6;3;0;53;0;0;0;0;0;90;28;40654;11934;10335;3057;7971;2363;7169;2020
25213;-73.5784569;45.48549763;4620067.00;298667;5038400;1;25.18;25.2;21;5;376;109;0;0;0;0;118;37;73281;18785;17382;4452;14853;3716;13122;3491
220459;-73.57545086;45.56227398;4620199.00;298910;5046932;4;21.3;85.2;8;2;151;38;0;0;0;0;75;27;56658;22090;14840;5982;11316;4372;9632;3656
179158;-73.60903217;45.51916267;4620362.00;296282;5042144;4;27.31;109.2;16;5;268;83;0;0;0;0;80;20;61937;13107;16455;3214;12067;2657;10981;2395
179415;-73.56278383;45.55261743;4620187.02;299898;5045858;1;27.03;27;11;3;202;52;0;0;0;0;100;21;69195;13841;16618;3415;13728;2732;12053;2430
47113;-73.63455333;45.54497882;4620237.00;294293;5045016;2;29.66;59.3;12;5;162;64;0;0;0;0;127;40;55490;16866;15706;4873;10895;3216;9137;2799
63960;-73.62829246;45.55680986;4620264.02;294784;5046330;2;19.01;38;3;0;35;0;0;0;0;0;73;11;31358;5245;8935;1563;5774;938;5207;860
20263;-73.55776936;45.58364631;4620195.02;300292;5049306;1;25.82;25.8;1;0;35;0;0;0;0;0;63;19;49532;14139;13404;3902;9880;2824;8500;2383
149510;-73.59005901;45.46093223;4620087.00;297757;5035671;2;19.94;39.9;5;2;79;34;0;0;0;0;86;21;38449;9116;8481;1964;7609;1800;7453;1784
58134;-73.6024704;45.45121238;4620092.00;296785;5034592;2;28.63;57.3;1;0;15;0;0;0;0;0;69;17;39966;6826;9668;1562;7903;1331;7465;1311
84454;-73.55170684;45.58245244;4620191.00;300765;5049173;1;25.82;25.8;2;0;34;0;0;0;0;0;84;13;51861;13078;13647;3478;10245;2524;8969;2239
19040;-73.56515442;45.47596762;4620074.00;299706;5037340;3;30.73;92.2;8;4;151;72;0;0;0;0;104;25;54580;14910;11391;3036;11356;3151;10587;2901
80957;-73.5769378;45.534828;4620156.00;298791;5043882;3;28.4;85.2;40;12;745;217;0;0;0;0;129;40;66279;22399;15990;5656;12968;4337;12184;4028
251791;-73.59731885;45.53335472;4620215.00;297199;5043720;1;35.8;35.8;31;5;547;70;0;0;0;0;107;27;60549;13217;16301;3635;12395;2522;10465;2294
17995;-73.63090349;45.50077392;4620123.00;294570;5040103;1;35.06;35.1;7;2;143;36;0;0;0;0;95;25;72266;23725;18130;6032;14316;4673;12616;4020
118348;-73.59135227;45.54115224;4620208.00;297666;5044586;2;19.57;39.1;23;6;388;105;0;0;0;0;94;27;53255;16289;14617;4608;10356;3088;9190;2763
74120;-73.5457481;45.55094283;4620029.00;301228;5045671;1;26.2;26.2;14;4;268;61;0;0;0;0;120;29;68585;16791;15848;3876;13726;3358;12160;2949
11547;-73.53020605;45.61022884;4620194.00;302444;5052259;2;20.63;41.3;0;0;0;0;0;0;0;0;50;15;43924;9511;10139;2363;8998;1830;7925;1764
174227;-73.66778312;45.54432296;4620280.00;291698;5044948;1;35.65;35.7;0;0;0;0;1;0;26;0;89;22;61996;13681;17019;3668;11925;2596;10424;2357
210400;-73.62862365;45.48859262;4620113.00;294746;5038749;5;31.2;156;3;1;39;19;0;0;0;0;105;22;65977;17439;16377;4283;13142;3547;11729;3150
13798;-73.51278095;45.60366339;4620001.00;303803;5051529;2;20.63;41.3;0;0;0;0;0;0;0;0;56;20;34433;12045;7963;2739;6760;2372;6494;2290
261158;-73.57223892;45.53490305;4620148.00;299158;5043890;2;17.86;35.7;37;10;681;175;0;0;0;0;144;34;77178;19126;19530;4636;15094;3818;13786;3453
46963;-73.60316992;45.53330459;4620215.00;296742;5043715;1;35.8;35.8;30;9;481;167;0;0;0;0;105;35;61992;24117;16622;6132;12819;5079;10773;4292
64832;-73.61541761;45.46814421;4620097.01;295775;5036475;1;25.34;25.3;6;3;65;32;0;0;0;0;82;19;70130;20137;17764;5161;14334;4136;11922;3440
197304;-73.6244276;45.51189422;4620125.00;295078;5041338;1;25.95;26;6;2;114;26;1;0;122;0;85;16;57775;10164;14527;2720;11418;1948;10533;1832
251785;-73.61721873;45.57809381;4620259.00;295652;5048694;3;27.29;81.9;0;0;0;0;0;0;0;0;44;10;27777;11710;8084;3403;5160;2180;4373;1797
35626;-73.64395722;45.49644797;4620112.01;293549;5039624;5;20.8;104;2;1;28;23;0;0;0;0;108;20;56146;8564;13330;1800;11266;1810;10278;1650
156573;-73.582197;45.47990696;4620079.00;298374;5037779;1;25.18;25.2;14;5;246;100;0;0;0;0;102;42;55456;25043;13051;5749;11186;5028;9937;4710
205438;-73.56468261;45.55542385;4620188.01;299750;5046170;2;28.09;56.2;8;4;135;67;0;0;0;0;94;28;67435;19260;16298;4731;13317;3778;11649;3361
188963;-73.64104388;45.52876491;4620223.02;293783;5043215;2;23.09;46.2;0;0;0;0;0;0;0;0;79;23;40257;15133;10722;3808;7693;2991;6904;2668
83140;-73.5444857;45.55795304;4620014.01;301327;5046450;1;26.84;26.8;10;1;222;40;0;0;0;0;92;24;47978;10419;11451;2497;9559;2048;8548;1952
180937;-73.60498765;45.5262302;4620167.00;296599;5042929;5;25.42;127.1;25;9;404;163;0;0;0;0;93;29;62949;18369;17010;5091;12819;3673;10915;3163
96710;-73.60100566;45.51872913;4620363.00;296909;5042095;2;19.22;38.4;20;5;366;91;0;0;0;0;84;20;63889;17661;16987;4918;12858;3382;11127;3026
147396;-73.62812695;45.47828994;4620105.00;294783;5037604;4;16.92;67.7;5;0;75;0;0;0;0;0;114;34;74245;17624;18575;4235;15000;3623;12807;3006
187254;-73.63429428;45.50608806;4620122.00;294306;5040694;2;21.06;42.1;4;1;74;23;1;0;122;0;72;21;58209;17211;14462;4218;11525;3453;10070;2988
98402;-73.60990262;45.5586197;4620250.00;296220;5046529;3;16.37;49.1;6;1;72;15;0;0;0;0;132;34;71866;16605;18009;3972;13957;3252;12456;2977
152268;-73.57811693;45.5264317;4620140.00;298698;5042949;1;35.12;35.1;44;11;749;209;0;0;0;0;122;37;70988;21933;17822;5096;14302;4476;12718;4068
124497;-73.66884821;45.5365018;4620268.01;291613;5044079;1;29.31;29.3;0;0;0;0;3;0;68;0;79;19;46835;11164;12555;2647;9027;2254;8089;2007
121150;-73.63938793;45.48548452;4620111.00;293904;5038405;2;30.37;60.7;2;0;24;0;0;0;0;0;105;30;60937;15738;15464;4090;11968;2989;10876;2753
134056;-73.5603142;45.55474237;4620188.02;300091;5046094;2;26.13;52.3;9;3;157;52;0;0;0;0;94;20;65114;16363;15530;3871;12941;3279;11368;2854
48778;-73.58824616;45.54470004;4620205.00;297909;5044980;1;24.69;24.7;21;5;342;87;0;0;0;0;95;27;55118;15358;14671;4171;10842;2934;9649;2695
25658;-73.5444857;45.55795304;4620014.01;301327;5046450;2;20.81;41.6;10;1;222;40;0;0;0;0;92;24;47978;10419;11451;2497;9559;2048;8548;1952
38788;-73.60389886;45.53979176;4620212.00;296686;5044436;2;29.66;59.3;30;9;502;159;0;0;0;0;133;30;72864;15594;18403;4004;14802;3244;13077;2782
53615;-73.55799598;45.48005679;4620072.00;300266;5037794;1;25.18;25.2;7;2;127;38;0;0;0;0;68;30;43185;21930;8861;4412;9165;4653;8365;4275
199877;-73.66943918;45.54142304;4620280.00;291568;5044626;6;26.39;158.3;0;0;0;0;2;0;42;0;84;19;55171;10737;14583;2824;10740;2043;9540;1872
137363;-73.6085229;45.5538699;4620249.00;296327;5046001;2;18.86;37.7;12;3;170;45;0;0;0;0;149;31;75590;12835;18117;2621;14889;2608;13568;2530
41936;-73.59432097;45.5245748;4620171.00;297432;5042744;1;35.12;35.1;36;9;643;155;0;0;0;0;124;31;87264;17792;22863;4894;17672;3846;15275;2976
213430;-73.5647103;45.54607455;4620187.02;299747;5045131;3;26.24;78.7;15;2;284;34;0;0;0;0;115;28;69063;18968;16887;4917;13589;3700;12275;3202
76552;-73.60182245;45.55285925;4620249.00;296850;5045888;3;16.37;49.1;16;4;248;64;0;0;0;0;134;33;73921;13827;17546;2781;14835;2854;13334;2728
146602;-73.59565768;45.54284041;4620208.00;297330;5044774;3;28.08;84.2;25;8;399;119;0;0;0;0;98;29;55613;19909;14986;5630;11021;3912;9688;3361
135053;-73.53394346;45.57851784;4620012.02;302151;5048735;2;27.24;54.5;2;0;34;0;0;0;0;0;82;12;35801;5258;9031;1290;7072;1033;6305;957
214290;-73.67694321;45.53738939;4620268.01;290981;5044179;2;19.32;38.6;0;0;0;0;1;1;26;26;62;21;42333;12660;10824;3332;8422;2478;7475;2222
76822;-73.65440887;45.56592886;4620272.00;292747;5047347;2;19.01;38;3;1;30;15;0;0;0;0;84;19;59274;10908;17297;3362;10834;1933;9641;1747
60391;-73.66550235;45.46526609;4620382.02;291858;5036162;2;22.12;44.2;0;0;0;0;0;0;0;0;78;26;41218;13708;10939;3566;7908;2600;7355;2514
123302;-73.6648972;45.56027224;4620278.00;291927;5046720;1;25.84;25.8;4;0;49;0;0;0;0;0;68;21;50964;18732;14564;5185;9700;3567;8460;3162
64152;-73.61159224;45.49327173;4620115.02;296078;5039267;2;30.37;60.7;3;0;65;0;0;0;0;0;65;19;60714;19832;14337;4409;12260;3991;10773;3589
94731;-73.58995807;45.52607206;4620171.00;297773;5042910;1;43.13;43.1;42;10;773;162;0;0;0;0;127;34;87917;21467;22595;5769;17962;4568;15512;3648
18516;-73.61068031;45.54369968;4620247.00;296157;5044871;3;27.2;81.6;26;6;386;88;0;0;0;0;123;30;56563;11028;13091;2324;11573;2260;10537;2148
44072;-73.52076588;45.59943303;4620004.00;303180;5051059;2;20.63;41.3;0;0;0;0;0;0;0;0;74;20;65637;14173;15137;3238;13025;2787;12285;2680
122706;-73.57383355;45.53043884;4620147.00;299033;5043394;2;29.77;59.5;45;11;862;195;0;0;0;0;133;35;72806;18839;18768;4634;14262;3722;12874;3382
154183;-73.70044681;45.53953717;4620284.00;289146;5044422;1;35.65;35.7;0;0;0;0;0;0;0;0;60;22;32767;12484;8708;3308;6438;2410;5557;2128
127568;-73.66501736;45.45682621;4620381.00;291894;5035224;4;27.3;109.2;0;0;0;0;0;0;0;0;51;16;22198;8356;5975;2263;4262;1636;3905;1429
262879;-73.64475795;45.55425265;4620264.01;293498;5046048;1;35.65;35.7;5;1;62;2;1;0;8;0;90;18;44960;5576;12644;1386;8516;1068;7580;1014
113682;-73.5824001;45.56652539;4620200.00;298368;5047405;3;26.21;78.6;7;2;133;30;0;0;0;0;101;24;85226;18100;21689;4484;17422;3700;14537;3114
71090;-73.64444912;45.53369177;4620224.00;293518;5043763;4;24.2;96.8;0;0;0;0;0;0;0;0;95;22;46264;16301;12859;4653;8778;3027;7685;2657
69164;-73.66812525;45.47862501;4620383.02;291656;5037647;2;24.15;48.3;0;0;0;0;0;0;0;0;45;17;21786;5272;5556;1348;4176;1014;4018;970
193174;-73.52161669;45.61191347;4620003.00;303114;5052446;2;28.95;57.9;0;0;0;0;0;0;0;0;47;8;31972;6201;7772;1631;6212;1165;5930;1133
148548;-73.55628132;45.53080877;4620036.00;300404;5043434;2;30.45;60.9;30;7;518;103;0;0;0;0;140;26;87005;15462;20948;3309;17352;3147;15833;2986
105987;-73.5938667;45.55161529;4620203.00;297471;5045749;2;23.87;47.7;19;5;284;79;0;0;0;0;119;19;73041;12557;18008;3193;14769;2626;12930;2246
66130;-73.59942127;45.46215726;4620093.00;297025;5035808;2;28.63;57.3;3;1;49;15;0;0;0;0;66;16;32983;7397;6966;1624;6676;1471;6447;1434
125851;-73.61081475;45.52087065;4620365.00;296143;5042334;1;27.14;27.1;15;4;257;72;0;0;0;0;75;19;58236;10965;15428;2737;11454;2192;10318;2012
190981;-73.57510485;45.56216623;4620199.00;298937;5046920;1;34.29;34.3;8;2;151;38;0;0;0;0;70;27;53066;21759;13964;5903;10582;4281;8996;3601
136420;-73.63202118;45.57380346;4620260.00;294496;5048219;2;21.11;42.2;0;0;0;0;0;0;0;0;46;14;31440;11690;9787;3632;5612;2092;4741;1746
157955;-73.64574173;45.46404223;4620100.00;293403;5036023;4;16.92;67.7;1;0;9;0;0;0;0;0;83;18;62106;14936;15709;3785;12645;3063;10953;2631
17793;-73.62625407;45.48732648;4620113.00;294931;5038608;1;27.57;27.6;2;1;24;19;0;0;0;0;102;25;61459;20782;15018;5117;12358;4226;10934;3748
191796;-73.57868683;45.53118246;4620157.00;298654;5043477;2;17.86;35.7;41;11;756;228;0;0;0;0;144;35;77352;21319;19079;5488;15322;4107;14024;3815
29746;-73.56343425;45.55014252;4620187.02;299847;5045583;2;19.94;39.9;13;3;217;52;0;0;0;0;117;29;75553;21317;18361;5326;14923;4196;13177;3659
35957;-73.63420138;45.54237871;4620226.00;294320;5044727;1;32.22;32.2;13;6;179;79;0;0;0;0;114;33;51017;15129;14410;4331;10147;3136;8322;2394
127980;-73.7216303;45.52759317;4620287.02;287488;5043099;1;25.84;25.8;0;0;0;0;0;0;0;0;71;24;49314;15819;12519;4139;9960;3115;8498;2659
101430;-73.6550219;45.56058301;4620271.00;292698;5046753;1;25.84;25.8;4;3;45;30;0;0;0;0;91;26;59701;15779;17226;4509;11007;2895;9806;2613
139900;-73.54241122;45.55872769;4620014.01;301489;5046536;2;30.45;60.9;8;2;192;59;0;0;0;0;93;26;45034;11844;10740;2807;8962;2344;8087;2219
104340;-73.63044063;45.47764843;4620105.00;294602;5037533;1;35.86;35.9;5;0;75;0;0;0;0;0;117;33;76864;17948;19162;4342;15569;3708;13284;3043
262070;-73.58359588;45.56946698;4620198.00;298275;5047732;4;23.05;92.2;5;1;83;15;0;0;0;0;95;20;82583;15376;20727;3406;17038;3276;14136;2760
75454;-73.59366108;45.52805772;4620171.00;297484;5043131;3;28.4;85.2;37;8;707;113;0;0;0;0;119;32;74214;15447;19679;3995;15080;3259;12916;2680
22866;-73.51294643;45.59857934;4620005.00;303790;5050964;1;25.82;25.8;0;0;0;0;0;0;0;0;57;19;32790;7642;7552;1687;6408;1515;6240;1470
42745;-73.61724762;45.54271231;4620245.00;295644;5044762;1;28.18;28.2;24;7;340;108;0;0;0;0;127;39;59182;16122;13853;3540;12244;3336;10757;3082
180767;-73.5859687;45.52081106;4620161.00;298084;5042325;1;27.55;27.6;41;12;700;234;0;0;0;0;118;34;89795;29206;22760;6973;18485;6248;15918;5263
201726;-73.64337293;45.51325777;4620401.00;293598;5041492;2;26.25;52.5;0;0;0;0;2;1;244;122;45;18;31717;16542;7444;3980;6291;3268;5554;2818
181355;-73.57372036;45.48298122;4620078.00;299037;5038120;2;17.64;35.3;16;7;326;166;0;0;0;0;100;26;48470;12121;10749;2552;9948;2441;9207;2366
80387;-73.64732316;45.47222882;4620380.00;293281;5036933;1;30.67;30.7;0;0;0;0;0;0;0;0;84;22;53613;12593;13889;3188;10666;2511;9483;2240
49415;-73.62261217;45.57170834;4620261.00;295230;5047985;4;29.17;116.7;0;0;0;0;0;0;0;0;29;6;29704;7117;8762;2089;5467;1308;4515;1080
199521;-73.66712204;45.53298597;4620268.02;291747;5043688;2;21.56;43.1;0;0;0;0;3;1;148;16;67;22;33177;12086;9129;3354;6304;2299;5652;2043
122656;-73.53581224;45.59550605;4620192.00;302006;5050623;1;28.63;28.6;0;0;0;0;0;0;0;0;80;29;76687;31274;18878;7646;15217;6233;13946;5691
76549;-73.67072556;45.47986294;4620383.02;291453;5037785;1;30.67;30.7;0;0;0;0;0;0;0;0;38;13;15028;4084;3882;1034;2864;788;2754;754
77159;-73.56272219;45.4741153;4620074.00;299896;5037134;1;25.18;25.2;8;2;147;38;0;0;0;0;95;20;52349;12577;10858;2648;10874;2625;10183;2424
37759;-73.55001755;45.54166373;4620028.00;300894;5044640;1;26.84;26.8;10;4;175;86;0;0;0;0;115;23;65885;11656;15308;2588;13180;2336;12124;2204
209443;-73.57882681;45.53057048;4620158.00;298643;5043409;2;17.86;35.7;43;12;794;231;0;0;0;0;144;31;77073;19012;19015;4823;15300;3693;13964;3429
52966;-73.59705715;45.47795163;4620350.00;297212;5037563;1;24.59;24.6;7;2;69;26;1;0;80;0;95;21;79757;17586;19423;4282;16203;3523;13865;2991
14518;-73.57709567;45.56602519;4620200.00;298782;5047349;2;19.94;39.9;7;3;133;53;0;0;0;0;88;13;68561;11874;17962;3412;13854;2438;11657;1954
59480;-73.62758304;45.52631518;4620221.00;294834;5042941;5;30.7;153.5;6;3;95;44;1;0;26;0;81;28;51429;20418;12283;4844;10142;4039;9490;3791
126028;-73.53489631;45.58600414;4620011.00;302077;5049567;1;25.82;25.8;1;0;15;0;0;0;0;0;70;11;36468;4664;9201;1091;7158;938;6451;847
117616;-73.51976536;45.59747158;4620007.00;303258;5050841;2;22.88;45.8;0;0;0;0;0;0;0;0;65;14;48117;10104;11065;2328;9390;1986;9178;1902
98657;-73.68987834;45.53820547;4620283.02;289971;5044272;2;19.01;38;0;0;0;0;0;0;0;0;61;17;36830;10070;9575;2418;7338;2124;6413;1832
123648;-73.61893262;45.54625592;4620245.00;295513;5045156;1;28.18;28.2;19;4;256;67;0;0;0;0;133;26;57937;8406;14059;2014;11526;1646;10364;1522
20196;-73.62919398;45.47504929;4620102.00;294699;5037244;3;14.83;44.5;5;2;71;30;0;0;0;0;115;24;70385;13046;17547;3019;14244;2667;12157;2362
152191;-73.6671312;45.55768647;4620279.00;291752;5046433;3;30.68;92;3;1;34;19;0;0;0;0;77;28;61336;23548;17494;6594;11718;4589;10170;3937
76182;-73.70934656;45.52929005;4620285.00;288448;5043285;3;18.41;55.2;0;0;0;0;1;0;104;0;113;23;66199;14107;16509;3430;13428;2857;11500;2489
194141;-73.64191942;45.56636798;4620263.00;293722;5047394;2;19.04;38.1;1;0;15;0;0;0;0;0;63;23;33840;12371;11021;4450;5854;2032;5231;1805
166359;-73.53187925;45.55373703;4620017.00;302311;5045981;4;25.56;102.2;6;2;121;29;0;0;0;0;69;18;33704;7294;7720;1575;6791;1488;6023;1389
173474;-73.65114863;45.45839314;4620098.00;292979;5035396;1;27.94;27.9;1;0;9;0;1;0;80;0;75;18;54955;12720;13851;3086;11240;2608;9668;2299
144562;-73.58451647;45.51696083;4620138.00;298197;5041897;2;17.86;35.7;33;10;602;214;0;0;0;0;108;29;84522;25096;21128;6069;17243;5177;15153;4551
71293;-73.66662772;45.47829426;4620383.02;291773;5037610;1;30.67;30.7;0;0;0;0;0;0;0;0;46;24;22832;9480;5784;2392;4388;1826;4220;1754
70077;-73.6928319;45.53694975;4620283.02;289740;5044133;2;28.72;57.4;0;0;0;0;1;0;106;0;54;21;30153;12324;7718;2960;6084;2568;5287;2252
63540;-73.62902527;45.47397866;4620102.00;294712;5037125;3;24.71;74.1;7;2;89;30;0;0;0;0;122;23;81055;14371;20371;3465;16435;2915;14009;2593
59765;-73.618213;45.49618056;4620127.01;295561;5039591;2;20.87;41.7;5;3;93;65;0;0;0;0;77;25;75619;27888;18538;7080;15190;5616;13285;4750
147591;-73.6393711;45.45271207;4620094.01;293899;5034763;4;28.2;112.8;1;1;9;9;1;1;80;80;71;24;58071;25835;14164;6428;12123;5369;10228;4508
13526;-73.541993;45.54754289;4620025.00;301521;5045293;3;20.25;60.8;11;4;184;66;0;0;0;0;101;39;53736;21624;12367;4996;10747;4350;9618;3766
255322;-73.63322337;45.49152984;4620113.00;294387;5039076;1;25.95;26;5;1;75;5;0;0;0;0;114;26;74935;11798;18626;2834;14857;2298;13344;2222
107141;-73.62367092;45.50533519;4620123.00;295136;5040609;2;30.37;60.7;8;2;162;54;0;0;0;0;79;22;70146;16486;18012;4384;13882;3168;12224;2949
68727;-73.64400836;45.46630305;4620100.00;293539;5036274;3;24.71;74.1;1;0;15;0;0;0;0;0;99;22;66242;15125;16801;3833;13419;3057;11702;2697
81871;-73.54263766;45.5532746;4620014.01;301471;5045930;2;30.45;60.9;13;3;259;50;0;0;0;0;123;31;67035;16798;15506;3944;13433;3355;11980;2899
206222;-73.70455575;45.54267932;4620284.00;288826;5044772;2;21.56;43.1;0;0;0;0;0;0;0;0;39;10;23307;7255;6437;2105;4425;1350;3829;1120
100871;-73.59560514;45.54961622;4620206.00;297335;5045527;2;28.09;56.2;21;8;327;124;0;0;0;0;117;26;67973;15582;16958;3824;13662;3244;12093;2834
86628;-73.58811643;45.51903674;4620163.00;297916;5042128;6;25.64;153.8;33;11;579;207;0;0;0;0;107;30;82894;26755;21269;6640;17051;5514;14607;4783
38101;-73.57896662;45.5481352;4620182.00;298634;5045361;1;27.03;27;19;8;334;159;0;0;0;0;106;25;62070;13164;15776;3198;12096;2548;10854;2346
175531;-73.58006605;45.51969055;4620139.00;298545;5042200;3;29.84;89.5;46;12;822;195;0;0;0;0;134;26;94901;19529;23752;4564;19408;4273;16992;3540
46122;-73.63912647;45.50918673;4620121.00;293929;5041039;1;35.06;35.1;2;0;46;0;2;0;244;0;62;15;49061;15505;11755;3780;9804;3067;8534;2602
122811;-73.58677636;45.54658182;4620205.00;298024;5045189;1;27.03;27;23;2;374;38;0;0;0;0;100;27;62142;16170;16300;4346;12235;3149;10785;2839
118434;-73.56805976;45.57310362;4620196.00;299488;5048135;2;28.09;56.2;3;0;73;0;0;0;0;0;88;31;56854;21146;15420;5884;11324;4195;9897;3629
260318;-73.54307869;45.54378117;4620024.00;301436;5044875;1;33.16;33.2;11;3;201;49;0;0;0;0;94;32;49782;12787;11392;2850;9962;2579;8944;2424
125479;-73.59467254;45.45174103;4620092.00;297395;5034650;2;28.63;57.3;2;0;34;0;0;0;0;0;86;17;42984;5829;10239;1357;8544;1166;8067;1102
175828;-73.55441701;45.53589376;4620034.00;300550;5043999;1;33.16;33.2;20;5;328;65;0;0;0;0;114;27;71670;19094;16843;4131;14388;3855;13242;3686
145621;-73.62009126;45.5190256;4620367.00;295418;5042130;2;26.94;53.9;9;3;139;46;0;0;0;0;94;19;60160;12907;14326;3241;12042;2550;11219;2372
50037;-73.57883542;45.53673436;4620178.00;298643;5044094;2;17.86;35.7;30;8;587;171;0;0;0;0;115;32;58556;15526;14328;3866;11412;2936;10713;2840
11803;-73.55628149;45.53097074;4620036.00;300404;5043452;1;26.2;26.2;29;7;499;103;0;0;0;0;140;25;87005;15039;20948;3220;17352;3061;15833;2904
85166;-73.55216051;45.54650389;4620031.00;300727;5045178;1;26.2;26.2;15;3;263;45;0;0;0;0;119;26;72694;15056;16914;3329;14590;3006;12952;2765
92613;-73.62049699;45.55318302;4620240.00;295392;5045926;2;19.57;39.1;8;1;104;15;0;0;0;0;107;37;47002;20350;12005;5246;9006;3906;8223;3468
124141;-73.56246592;45.53155242;4620036.00;299921;5043517;2;26.33;52.7;33;10;554;160;0;0;0;0;137;31;85550;18023;21245;4934;17006;3537;15302;3038
104158;-73.52885224;45.57035776;4620009.00;302548;5047828;2;22.88;45.8;1;0;19;0;0;0;0;0;57;13;21802;5675;5223;1430;4303;1125;4084;1031
95231;-73.56263803;45.5827709;4620195.02;299912;5049209;2;27.24;54.5;1;0;35;0;0;0;0;0;85;18;58072;12996;15269;3748;11672;2619;10166;2185
36837;-73.58962401;45.45270794;4620089.00;297790;5034757;1;35.59;35.6;3;0;49;0;0;0;0;0;76;20;33916;7312;7863;1648;6811;1464;6414;1400
180852;-73.59802075;45.53204035;4620215.00;297144;5043574;1;28.18;28.2;30;5;520;72;0;0;0;0;106;27;60283;12890;16197;3453;12461;2527;10439;2254
118413;-73.6268842;45.48878353;4620113.00;294882;5038770;4;34.4;137.6;3;0;39;0;0;0;0;0;99;25;67502;20768;16585;5109;13541;4232;11899;3744
185264;-73.59746793;45.47880613;4620352.00;297180;5037658;1;25.6;25.6;7;2;69;26;1;0;80;0;91;19;76698;17019;18783;4456;15527;3421;13288;2716
128970;-73.57277113;45.49088247;4620068.00;299112;5038998;3;30.73;92.2;31;9;456;121;1;1;84;84;128;26;84034;16501;20484;3981;16808;3326;15092;2962
180530;-73.63251874;45.50748489;4620122.00;294445;5040849;2;20.01;40;5;1;105;23;1;0;122;0;72;12;55872;6520;13878;1616;11036;1292;9714;1204
142379;-73.56490225;45.57932329;4620195.01;299735;5048826;4;21.34;85.4;1;1;35;35;0;0;0;0;84;28;51600;19073;13649;5339;10306;3797;9123;3276
152542;-73.65526391;45.55078348;4620270.00;292677;5045664;3;30.68;92;4;1;41;15;1;1;8;8;106;27;60911;19417;17536;5647;11695;3655;10142;3181
71782;-73.65335619;45.46144969;4620098.00;292807;5035736;1;35.86;35.9;0;0;0;0;0;0;0;0;68;16;37392;11542;9583;3003;7552;2343;6563;2004
120845;-73.63520853;45.52982478;4620222.00;294239;5043332;3;18.5;55.5;4;0;61;0;1;0;26;0;83;21;52415;17954;13491;4676;10140;3512;9202;3108
142905;-73.71031675;45.53884455;4620285.00;288375;5044347;2;19.01;38;0;0;0;0;0;0;0;0;46;11;23925;7771;6833;2249;4471;1452;3855;1210
