idFeuillet,lng,lat,SRIDU,mtmx,mtmy,popLogi,facteurLogement,popPonderee
188635,-73.6235718309,45.5126870067,4620125.00,295145,5041426,1,25.95,26.0
188636,-73.6042051764,45.5253850681,4620167.00,296660,5042835,1,43.13,43.1
188643,-73.6310936678,45.4779536313,4620105.00,294551,5037567,2,17.73,35.5
188650,-73.6297207365,45.5039427215,4620122.00,294663,5040455,1,27.57,27.6
188651,-73.6389289235,45.5173215406,4620400.00,293946,5041943,3,16.95,50.9
188667,-73.5973579325,45.45949548,4620093.00,297186,5035512,1,28.46,28.5
188687,-73.6509009369,45.538047646,4620267.00,293015,5044248,4,26.39,105.6
188694,-73.5380021837,45.6117382246,4620194.00,301836,5052427,2,20.63,41.3
188707,-73.6214233259,45.4777483567,4620106.00,295307,5037543,2,17.6,35.2
188711,-73.5999632674,45.5372577297,4620211.00,296993,5044154,3,27.2,81.6
188719,-73.604736761,45.4806983761,4620353.00,296612,5037869,2,20.94,41.9
188752,-73.6037877281,45.5350677131,4620215.00,296694,5043911,1,32.22,32.2
188767,-73.5925411021,45.4539744026,4620089.00,297562,5034898,3,18.44,55.3
188771,-73.5962282657,45.4568868718,4620093.00,297274,5035222,3,30.73,92.2
188789,-73.5990660533,45.4783728317,4620352.00,297055,5037610,1,25.6,25.6
188797,-73.5377994922,45.558099421,4620015.00,301849,5046466,3,25.63,76.9
188799,-73.6020099362,45.4794590554,4620352.00,296825,5037731,3,22.91,68.7
188869,-73.574492651,45.5545000448,4620185.00,298984,5046068,2,28.09,56.2
188880,-73.5653561729,45.5287613028,4620149.00,299695,5043207,3,29.84,89.5
188946,-73.59804584,45.458010139,4620093.00,297132,5035347,1,35.59,35.6
188951,-73.5895655704,45.5288168736,4620172.00,297804,5043215,1,43.13,43.1
188963,-73.6410438809,45.5287649124,4620223.02,293783,5043215,2,23.09,46.2
188972,-73.5659748002,45.5322793164,4620150.00,299647,5043598,1,27.55,27.6
188981,-73.5739267115,45.5624549474,4620199.00,299029,5046952,1,34.29,34.3
189009,-73.6738385293,45.5520524916,4620279.00,291227,5045808,3,30.68,92.0
189016,-73.6332305598,45.4945803078,4620117.00,294387,5039415,3,30.62,91.9
189035,-73.589831867,45.5593751138,4620201.00,297787,5046611,2,19.94,39.9
189041,-73.5146620676,45.5908496103,4620008.00,303656,5050105,1,25.82,25.8
189044,-73.618646509,45.5806928467,4620259.00,295541,5048983,4,17.5,70.0
189061,-73.5485205679,45.5431041109,4620028.00,301011,5044800,4,33.15,132.6
189066,-73.6026747088,45.4581230526,4620093.00,296770,5035360,1,35.59,35.6
189070,-73.5262686878,45.6073413751,4620003.00,302751,5051938,2,22.89,45.8
189115,-73.5518032228,45.5757846443,4620190.01,300757,5048432,2,22.89,45.8
189124,-73.6261989645,45.4626437268,4620097.01,294931,5035865,3,14.83,44.5
189154,-73.6155360697,45.5636082228,4620256.00,295781,5047084,4,17.5,70.0
189163,-73.5633231597,45.5310480383,4620150.00,299854,5043461,1,27.55,27.6
189164,-73.5724889585,45.5501371329,4620186.00,299140,5045583,4,21.34,85.4
189176,-73.6541381328,45.4762331473,4620380.00,292749,5037379,3,34.1,102.3
189191,-73.5647180457,45.530498355,4620149.00,299745,5043400,4,25.64,102.6
189204,-73.6316043339,45.5214784785,4620400.00,294519,5042404,4,19.5,78.0
189208,-73.6432558648,45.547820718,4620266.00,293614,5045333,1,35.65,35.7
189220,-73.5471003555,45.5292202082,4620039.00,301121,5043257,2,20.81,41.6
189226,-73.6248247489,45.4831167748,4620109.00,295042,5038140,2,19.64,39.3
189227,-73.5906149771,45.5445182143,4620208.00,297724,5044960,3,18.5,55.5
189237,-73.6041526748,45.5246832411,4620168.00,296664,5042757,3,17.9,53.7
189247,-73.5768998179,45.5351429682,4620156.00,298794,5043917,4,25.42,101.7
189276,-73.6450422641,45.4655458644,4620101.01,293458,5036190,4,28.2,112.8
189287,-73.5507862868,45.5705660757,4620013.00,300836,5047852,2,28.95,57.9
189302,-73.6258472876,45.5746022817,4620261.00,294978,5048307,4,17.5,70.0
189306,-73.6920112625,45.5441318299,4620282.00,289806,5044931,2,21.56,43.1
189339,-73.5374819612,45.5814141851,4620011.00,301875,5049057,2,22.88,45.8
189353,-73.5813153072,45.5338711387,4620175.00,298449,5043776,3,28.4,85.2
189354,-73.558043535,45.5263536836,4620047.00,300266,5042939,2,22.7,45.4
189380,-73.6501576802,45.537823666,4620267.00,293073,5044223,1,29.31,29.3
189391,-73.6013534553,45.5342060543,4620215.00,296884,5043815,3,30.83,92.5
189400,-73.649005493,45.5718299351,4620273.00,293170,5048002,3,30.68,92.0
189405,-73.6091281416,45.4694641687,4620094.01,296267,5036621,1,25.34,25.3
189430,-73.6339944047,45.4605831912,4620097.02,294321,5035637,1,25.34,25.3
189475,-73.5683512399,45.5176195326,4620143.00,299460,5041969,1,35.12,35.1
189519,-73.6433027533,45.4704612333,4620101.02,293595,5036736,3,20.34,61.0
189527,-73.6324590126,45.4983875456,4620117.00,294448,5039838,6,31.2,187.2
189541,-73.5988825626,45.4831601744,4620353.00,297070,5038142,1,25.6,25.6
189552,-73.6407063273,45.4806507339,4620370.00,293800,5037868,2,17.29,34.6
189557,-73.6207592581,45.5380924844,4620232.00,295369,5044249,1,28.18,28.2
189611,-73.6170550789,45.4683944995,4620097.01,295647,5036503,1,27.94,27.9
189621,-73.6440912568,45.4988323852,4620119.00,293539,5039889,1,25.95,26.0
189631,-73.5725708385,45.4843497207,4620078.00,299127,5038272,1,25.18,25.2
189649,-73.6236676694,45.5155394,4620367.00,295138,5041743,1,27.14,27.1
189665,-73.5568524111,45.5512167893,4620187.01,300361,5045702,3,26.24,78.7
189675,-73.5823742952,45.5488706624,4620182.00,298368,5045443,2,19.94,39.9
189676,-73.510688306,45.5874306994,4620008.00,303966,5049725,3,25.48,76.4
189687,-73.554522461,45.5655072935,4620190.02,300544,5047290,1,24.69,24.7
189699,-73.6312852872,45.5273997907,4620222.00,294545,5043062,2,22.37,44.7
189716,-73.5745354791,45.4802721519,4620078.00,298973,5037819,1,25.18,25.2
189731,-73.5891492277,45.524596953,4620162.00,297836,5042746,1,27.55,27.6
189732,-73.5541208135,45.5741458762,4620190.02,300576,5048250,2,18.21,36.4
189756,-73.6040886178,45.5246563043,4620168.00,296669,5042754,2,29.77,59.5
189766,-73.5653901389,45.5691099195,4620190.02,299696,5047691,2,18.21,36.4
189770,-73.6539577961,45.4616738423,4620098.00,292760,5035761,4,28.2,112.8
189774,-73.5859783841,45.501950375,4620128.00,298081,5040229,1,27.57,27.6
189776,-73.5794317186,45.5328286517,4620157.00,298596,5043660,1,35.12,35.1
189780,-73.6317282882,45.5197416439,4620400.00,294509,5042211,2,17.02,34.0
189785,-73.5734698075,45.5755478066,4620197.00,299066,5048407,1,24.69,24.7
189787,-73.5392066158,45.5554084415,4620017.00,301739,5046167,1,26.2,26.2
189790,-73.6340335197,45.5471840291,4620238.00,294334,5045261,2,23.09,46.2
189797,-73.5489787597,45.554612815,4620014.01,300976,5046079,1,33.16,33.2
189830,-73.5968219687,45.5347858813,4620210.00,297238,5043879,1,35.8,35.8
189862,-73.5971616213,45.5684394356,4620254.00,297216,5047619,2,28.56,57.1
189925,-73.5348848738,45.5882357197,4620011.00,302078,5049815,2,27.24,54.5
189927,-73.6694661334,45.4650983102,4620383.01,291548,5036144,1,28.09,28.1
189933,-73.5810303343,45.5315767535,4620158.00,298471,5043521,1,35.12,35.1
189965,-73.6089316423,45.520134592,4620365.00,296290,5042252,2,16.16,32.3
189995,-73.572061793,45.5766554961,4620197.00,299176,5048530,1,34.29,34.3
190007,-73.6556199472,45.5591334677,4620271.00,292651,5046592,5,15.83,79.2
190012,-73.6155276373,45.4656605143,4620094.01,295766,5036199,1,25.34,25.3
190020,-73.5427594644,45.5449960694,4620025.00,301461,5045010,3,25.63,76.9
190023,-73.7017350045,45.5273690876,4620286.00,289042,5043070,1,25.84,25.8
190053,-73.6359967348,45.4743665068,4620102.00,294167,5037169,2,19.54,39.1
190060,-73.5991695241,45.4571453128,4620093.00,297044,5035251,4,29.02,116.1
190119,-73.5947182587,45.5477183027,4620206.00,297404,5045316,4,15.65,62.6
190137,-73.6438433008,45.5622263358,4620264.01,293571,5046934,1,29.31,29.3
190147,-73.6188043127,45.5035676642,4620126.00,295516,5040412,2,30.37,60.7
190153,-73.5817045539,45.546261619,4620180.00,298420,5045153,1,27.03,27.0
190183,-73.6402332002,45.4858704236,4620111.00,293838,5038448,3,25.91,77.7
190239,-73.6330467588,45.5469062334,4620238.00,294411,5045230,3,27.2,81.6
190288,-73.6020807232,45.4549021205,4620092.00,296816,5035002,3,30.73,92.2
190290,-73.570155827,45.5586510279,4620185.00,299323,5046529,1,27.03,27.0
190303,-73.5657826434,45.5212024056,4620144.00,299661,5042367,2,17.86,35.7
190308,-73.5750456197,45.5272886105,4620146.00,298938,5043044,2,29.77,59.5
190317,-73.609324267,45.5377980555,4620214.00,296262,5044215,5,24.2,121.0
190323,-73.5370962628,45.5794886731,4620012.01,301905,5048843,1,28.63,28.6
190354,-73.6582743021,45.5099356719,4620403.00,292433,5041125,2,26.04,52.1
190377,-73.5945626648,45.5160171218,4620363.00,297412,5041793,1,27.14,27.1
190379,-73.6077095024,45.5370617226,4620214.00,296388,5044133,3,27.2,81.6
190437,-73.6689626101,45.5362226835,4620268.01,291604,5044048,2,21.56,43.1
190449,-73.5538503835,45.5459002142,4620031.00,300595,5045111,5,20.2,101.0
190528,-73.5533498226,45.5853221386,4620191.00,300637,5049492,3,18.47,55.4
190559,-73.5733115846,45.5622663788,4620199.00,299077,5046931,1,27.03,27.0
190566,-73.6033743632,45.5330794456,4620216.00,296726,5043690,2,29.66,59.3
190585,-73.6154514937,45.472211488,4620104.00,295773,5036927,4,28.2,112.8
190597,-73.5788190291,45.5250004772,4620140.00,298643,5042790,2,17.86,35.7
190649,-73.5841329259,45.5172580615,4620138.00,298227,5041930,2,17.86,35.7
190667,-73.6437805789,45.5175314988,4620404.00,293567,5041967,2,23.74,47.5
190671,-73.5903069026,45.552059083,4620203.00,297749,5045798,1,34.29,34.3
190672,-73.6087657142,45.5535907158,4620249.00,296308,5045970,2,18.86,37.7
190684,-73.656714785,45.5705238608,4620276.00,292568,5047858,1,25.84,25.8
190696,-73.6218145446,45.5108982093,4620125.00,295282,5041227,1,27.57,27.6
190706,-73.6173782827,45.580874123,4620259.00,295640,5049003,2,18.86,37.7
190716,-73.6596137979,45.5536749593,4620270.00,292338,5045986,1,25.84,25.8
190738,-73.6662444297,45.5479965384,4620280.00,291819,5045356,2,21.56,43.1
190795,-73.6509161074,45.4718821869,4620380.00,293000,5036895,4,20.82,83.3
190805,-73.5591143048,45.5830607273,4620195.02,300187,5049241,3,24.39,73.2
190808,-73.5133191967,45.6029434654,4620001.00,303761,5051449,1,25.82,25.8
190816,-73.5373639165,45.5773199929,4620012.02,301884,5048602,1,25.82,25.8
190824,-73.6070796383,45.5560038662,4620250.00,296440,5046238,2,28.56,57.1
190841,-73.613499877,45.4875378335,4620356.00,295928,5038630,2,20.18,40.4
190842,-73.5228300386,45.5687664201,4620009.00,303018,5047651,3,25.48,76.4
190851,-73.6457402732,45.4734006523,4620380.00,293405,5037063,1,30.67,30.7
190869,-73.6111435303,45.5643144509,4620256.00,296124,5047162,1,21.16,21.2
190870,-73.5496221454,45.5434365773,4620028.00,300925,5044837,2,26.33,52.7
190881,-73.6274821404,45.5439881107,4620236.00,294845,5044905,1,28.18,28.2
190883,-73.6120909636,45.5511579462,4620242.00,296048,5045700,1,28.18,28.2
190891,-73.6600208956,45.5527025678,4620270.00,292306,5045878,1,25.84,25.8
190921,-73.6347992533,45.5728553937,4620263.00,294279,5048114,2,19.04,38.1
190958,-73.626254069,45.4873264827,4620113.00,294931,5038608,2,30.37,60.7
190973,-73.5981357602,45.5466356147,4620207.00,297137,5045196,1,32.22,32.2
190974,-73.6663040319,45.5464937254,4620280.00,291814,5045189,1,29.31,29.3
190981,-73.5751048501,45.5621662322,4620199.00,298937,5046920,1,34.29,34.3
191009,-73.554522461,45.5655072935,4620190.02,300544,5047290,1,24.69,24.7
191018,-73.6987650812,45.5419516714,4620282.00,289278,5044690,2,21.56,43.1
191020,-73.6457461253,45.4855935689,4620370.00,293407,5038418,4,40.98,163.9
191062,-73.6149677881,45.5173571675,4620366.00,295818,5041944,3,22.34,67.0
191066,-73.5854453773,45.4625734995,4620086.00,298118,5035853,2,17.64,35.3
191086,-73.511971446,45.5948091707,4620006.00,303866,5050545,3,24.39,73.2
191096,-73.6758017279,45.5491070249,4620281.00,291073,5045481,1,25.84,25.8
191097,-73.6016889691,45.5427632102,4620209.00,296859,5044766,2,29.66,59.3
191111,-73.5899920382,45.5313180902,4620173.00,297771,5043493,2,29.77,59.5
191123,-73.5796158482,45.5544336007,4620202.00,298584,5046061,1,27.03,27.0
191126,-73.7100613516,45.528712837,4620285.00,288392,5043221,3,30.68,92.0
191207,-73.6637582789,45.472404407,4620382.01,291996,5036955,3,23.02,69.1
191225,-73.5974586092,45.5253190361,4620171.00,297187,5042827,1,27.55,27.6
191230,-73.602826881,45.5207071497,4620363.00,296767,5042315,9,19.75,177.8
191232,-73.5922267613,45.4572231174,4620088.00,297587,5035259,2,19.94,39.9
191235,-73.5577668574,45.4811547139,4620072.00,300284,5037916,2,28.63,57.3
191237,-73.6150248224,45.5516229442,4620241.00,295819,5045752,2,19.57,39.1
191252,-73.5864956096,45.5221694256,4620161.00,298043,5042476,1,35.12,35.1
191256,-73.5903387363,45.5159575514,4620164.00,297742,5041786,2,29.77,59.5
191258,-73.6366269454,45.5445804299,4620226.00,294131,5044972,1,28.18,28.2
191276,-73.6219392286,45.4737974772,4620104.00,295266,5037104,5,16.92,84.6
191277,-73.6066363361,45.5518740382,4620249.00,296474,5045779,2,28.56,57.1
191308,-73.5745354791,45.4802721519,4620078.00,298973,5037819,4,29.02,116.1
191328,-73.629774063,45.4770192971,4620105.00,294654,5037463,2,29.34,58.7
191350,-73.5138172853,45.5953578577,4620006.00,303722,5050606,1,25.82,25.8
191353,-73.6247318249,45.5163570983,4620367.00,295055,5041834,4,19.75,79.0
191381,-73.6449742984,45.4589860477,4620098.00,293462,5035461,2,17.6,35.2
191397,-73.5423754109,45.5451671814,4620025.00,301491,5045029,2,26.33,52.7
191423,-73.5441944033,45.5785143301,4620012.02,301351,5048735,1,28.63,28.6
191444,-73.5510810291,45.5847742793,4620191.00,300814,5049431,2,22.88,45.8
191448,-73.5715023524,45.5598829658,4620185.00,299218,5046666,2,26.13,52.3
191465,-73.5314975068,45.5811370443,4620011.00,302342,5049026,1,28.63,28.6
191467,-73.6137070808,45.5205708601,4620366.00,295917,5042301,2,19.9,39.8
191483,-73.6459329217,45.4637990227,4620100.00,293388,5035996,2,29.34,58.7
191484,-73.5160471411,45.5939808286,4620006.00,303548,5050453,1,25.82,25.8
191492,-73.6523282805,45.4738599777,4620380.00,292890,5037115,1,30.67,30.7
191501,-73.5370238209,45.5862464229,4620011.00,301911,5049594,2,20.63,41.3
191502,-73.5896240415,45.4527259359,4620089.00,297790,5034759,3,30.73,92.2
191510,-73.5492385347,45.5734102228,4620190.02,300957,5048168,1,24.69,24.7
191525,-73.5690253349,45.5350400171,4620151.00,299409,5043905,1,27.55,27.6
191531,-73.5999496119,45.5223204173,4620168.00,296992,5042494,3,17.9,53.7
191563,-73.7139426091,45.5360303192,4620285.00,288091,5044035,2,21.56,43.1
191570,-73.5681848398,45.5705840108,4620196.00,299478,5047855,3,26.21,78.6
191588,-73.5987405142,45.4530963566,4620092.00,297077,5034801,1,25.18,25.2
191595,-73.6010216348,45.5205017972,4620363.00,296908,5042292,2,19.22,38.4
191621,-73.6013200121,45.5583576878,4620251.01,296890,5046499,1,21.16,21.2
191636,-73.5678140717,45.5499330416,4620187.02,299505,5045560,1,27.03,27.0
191640,-73.6549350371,45.45898197,4620098.00,292683,5035462,4,28.2,112.8
191645,-73.6394971769,45.5763231041,4620274.00,293913,5048500,3,26.01,78.0
191657,-73.6124710618,45.5233975815,4620364.00,296014,5042615,2,26.94,53.9
191672,-73.591970397,45.543284355,4620208.00,297618,5044823,1,32.22,32.2
191683,-73.5794129763,45.5377057863,4620178.00,298598,5044202,4,15.39,61.6
191690,-73.6318126929,45.5284789903,4620222.00,294504,5043182,4,29.57,118.3
191702,-73.5751375661,45.51942395,4620135.00,298930,5042170,2,17.86,35.7
191706,-73.5695997965,45.5336539179,4620148.00,299364,5043751,3,17.9,53.7
191729,-73.5388611045,45.5558674753,4620017.00,301766,5046218,4,25.56,102.2
191737,-73.6199880521,45.5186477752,4620367.00,295426,5042088,1,27.14,27.1
191744,-73.5931780069,45.5223711335,4620170.00,297521,5042499,1,27.55,27.6
191759,-73.5855230893,45.5561840087,4620202.00,298123,5046256,4,23.05,92.2
191760,-73.6533932887,45.5740467127,4620276.00,292828,5048249,3,30.37,91.1
191779,-73.5644129876,45.5324331803,4620150.00,299769,5043615,2,29.77,59.5
191796,-73.5786868312,45.5311824628,4620157.00,298654,5043477,2,17.86,35.7
191797,-73.521167448,45.6105818088,4620003.00,303149,5052298,2,27.24,54.5
191818,-73.594866553,45.5369021409,4620210.00,297391,5044114,2,24.86,49.7
191820,-73.5384175339,45.544007792,4620021.00,301800,5044900,4,19.89,79.6
191860,-73.5940720832,45.5518940741,4620203.00,297455,5045780,3,19.25,57.8
191871,-73.554522461,45.5655072935,4620190.02,300544,5047290,1,24.69,24.7
191905,-73.5374690647,45.5427483357,4620021.00,301874,5044760,5,33.15,165.8
191918,-73.649455486,45.5627590314,4620272.00,293133,5046994,2,19.01,38.0
191927,-73.6339350973,45.5596648573,4620264.01,294344,5046648,1,29.31,29.3
191942,-73.6030823939,45.5484669236,4620242.00,296751,5045400,1,28.18,28.2
191953,-73.6278913628,45.5493866703,4620239.00,294814,5045505,2,19.57,39.1
191958,-73.5736640924,45.5183181058,4620135.00,299045,5042047,2,17.86,35.7
191965,-73.5527704505,45.5277149984,4620038.00,300678,5043090,2,26.33,52.7
191981,-73.5498667893,45.5304608116,4620038.00,300905,5043395,1,26.84,26.8
191986,-73.5697298527,45.5456486691,4620187.02,299355,5045084,1,24.69,24.7
191987,-73.6130789179,45.4753543298,4620107.00,295959,5037276,3,24.71,74.1
191991,-73.6870727988,45.5339358677,4620283.01,290189,5043797,3,18.41,55.2
191995,-73.6256393169,45.4927712235,4620116.00,294980,5039213,1,27.57,27.6
191998,-73.5166738705,45.589544582,4620008.00,303499,5049960,3,25.48,76.4
192002,-73.676779485,45.546433003,4620281.00,290996,5045184,1,29.31,29.3
192027,-73.6287582506,45.4859019313,4620113.00,294735,5038450,5,31.2,156.0
192045,-73.7277475606,45.5270592342,4620287.02,287010,5043041,5,18.76,93.8
192053,-73.6261989645,45.4626437268,4620097.01,294931,5035865,1,35.86,35.9
192082,-73.6577847055,45.5774330967,4620276.00,292486,5048626,2,19.01,38.0
192107,-73.6040514935,45.4489163323,4620090.00,296661,5034337,2,17.64,35.3
192120,-73.6272583521,45.5015429102,4620123.00,294855,5040188,4,34.4,137.6
192129,-73.517251487,45.5924419459,4620006.00,303454,5050282,4,24.17,96.7
192134,-73.6315846679,45.5075489586,4620122.00,294518,5040856,1,25.95,26.0
192154,-73.6220789426,45.5266361386,4620221.00,295264,5042976,4,18.42,73.7
192209,-73.6177167378,45.4667830905,4620097.01,295595,5036324,3,20.34,61.0
192218,-73.5227792001,45.5697742427,4620009.00,303022,5047763,2,27.24,54.5
192221,-73.5486103151,45.5580863339,4620014.01,301005,5046465,1,26.84,26.8
192229,-73.5172914104,45.5972380258,4620005.00,303451,5050815,2,22.88,45.8
192284,-73.5119446907,45.5895271777,4620008.00,303868,5049958,3,24.39,73.2
192287,-73.591633954,45.4464613748,4620090.00,297632,5034063,2,28.63,57.3
192290,-73.538847893,45.5552825872,4620017.00,301767,5046153,5,25.56,127.8
192295,-73.5842286938,45.5385481843,4620177.00,298222,5044296,1,27.55,27.6
192304,-73.5801984434,45.5678137226,4620198.00,298540,5047548,4,21.34,85.4
192305,-73.5503052059,45.5483223894,4620029.00,300872,5045380,1,26.84,26.8
192306,-73.5185467421,45.5947273079,4620006.00,303353,5050536,1,25.82,25.8
192315,-73.6564788651,45.559384248,4620271.00,292584,5046620,2,19.01,38.0
192328,-73.5630744985,45.5491169064,4620187.02,299875,5045469,1,24.69,24.7
192340,-73.5850243709,45.5652187136,4620200.00,298163,5047260,1,27.03,27.0
192352,-73.6482006875,45.5386180787,4620267.00,293226,5044311,1,29.31,29.3
192359,-73.5283929766,45.5996653415,4620007.00,302585,5051085,2,22.88,45.8
192362,-73.5228276649,45.5945285704,4620007.00,303019,5050514,2,22.89,45.8
192370,-73.5958508492,45.543479129,4620208.00,297315,5044845,1,28.18,28.2
192437,-73.6274074194,45.5449240241,4620236.00,294851,5045009,3,21.41,64.2
192470,-73.6371901032,45.5181245004,4620400.00,294082,5042032,2,26.82,53.6
192486,-73.5402380754,45.5469676267,4620025.00,301658,5045229,1,33.16,33.2
192490,-73.5541208135,45.5741458762,4620190.02,300576,5048250,1,24.69,24.7
192491,-73.5988693072,45.5486776099,4620206.00,297080,5045423,3,26.21,78.6
192525,-73.628391066,45.5438611157,4620236.00,294774,5044891,1,28.18,28.2
192527,-73.5785253594,45.5623438989,4620199.00,298670,5046940,1,27.03,27.0
192532,-73.6174151794,45.5678355226,4620257.00,295635,5047554,1,21.16,21.2
192553,-73.6129803023,45.553964556,4620241.00,295979,5046012,2,29.66,59.3
192558,-73.53742702,45.5951546002,4620192.00,301880,5050584,1,25.82,25.8
192561,-73.5211814011,45.5795197274,4620009.00,303147,5048846,4,24.17,96.7
192579,-73.5881015756,45.5259205299,4620162.00,297918,5042893,1,27.55,27.6
192583,-73.6778860089,45.5399524606,4620282.00,290908,5044464,2,28.72,57.4
192595,-73.6003719197,45.543844179,4620209.00,296962,5044886,1,28.18,28.2
192598,-73.5774392676,45.5270440563,4620140.00,298751,5043017,5,25.42,127.1
192617,-73.5853142536,45.5366757165,4620176.00,298137,5044088,1,27.55,27.6
192628,-73.5670554735,45.579735967,4620195.01,299567,5048872,1,24.69,24.7
192631,-73.6052538739,45.5385577419,4620212.00,296580,5044299,1,35.8,35.8
192647,-73.5471938114,45.5491155727,4620029.00,301115,5045468,2,30.45,60.9
192653,-73.6730963952,45.460422648,4620383.01,291263,5035625,3,23.02,69.1
192699,-73.5927557598,45.545848254,4620205.00,297557,5045108,4,23.05,92.2
192705,-73.5829232866,45.5477094769,4620180.00,298325,5045314,2,19.94,39.9
192706,-73.658483312,45.5615860781,4620278.00,292428,5046865,4,26.39,105.6
192715,-73.5173543851,45.5936207061,4620006.00,303446,5050413,1,28.63,28.6
192749,-73.5823797524,45.5175292915,4620138.00,298364,5041960,1,43.13,43.1
192775,-73.7245096741,45.5337514462,4620287.01,287265,5043784,5,26.39,132.0
192785,-73.6108656014,45.4685266533,4620094.01,296131,5036517,2,29.34,58.7
192794,-73.6146991791,45.5111485326,4620361.00,295838,5041254,2,26.94,53.9
192797,-73.5889856069,45.4857598694,4620351.00,297844,5038430,1,24.59,24.6
192809,-73.5964723523,45.4575615537,4620093.00,297255,5035297,1,25.18,25.2
192817,-73.6129536878,45.5214894445,4620365.00,295976,5042403,1,36.16,36.2
192826,-73.5658544679,45.5498442045,4620187.02,299658,5045550,1,27.03,27.0
192837,-73.5770390119,45.5714332236,4620197.00,298787,5047950,1,34.29,34.3
192849,-73.6194912315,45.5802150559,4620259.00,295475,5048930,2,18.86,37.7
192851,-73.630186386,45.5726807773,4620262.00,294639,5048094,4,24.84,99.4
192890,-73.6049071674,45.5311433956,4620216.00,296606,5043475,4,29.57,118.3
192897,-73.5523526294,45.5327272924,4620037.00,300711,5043647,2,26.33,52.7
192908,-73.5851516604,45.4628346752,4620086.00,298141,5035882,1,25.18,25.2
192932,-73.6426391661,45.5622278457,4620264.01,293665,5046934,2,21.56,43.1
192943,-73.535812242,45.5955060509,4620192.00,302006,5050623,2,20.63,41.3
192950,-73.6003201252,45.4786866836,4620352.00,296957,5037645,2,20.11,40.2
192964,-73.5500045927,45.5559351277,4620014.01,300896,5046226,2,20.81,41.6
192990,-73.6380045584,45.484757329,4620111.00,294012,5038324,2,30.37,60.7
193000,-73.6169951143,45.4950390137,4620115.02,295656,5039464,1,25.95,26.0
193002,-73.6459946573,45.5668937417,4620273.00,293404,5047453,4,26.39,105.6
193012,-73.5867342015,45.4858245903,4620350.00,298020,5038437,2,20.11,40.2
193030,-73.6256738347,45.5427843333,4620236.00,294986,5044771,3,27.2,81.6
193033,-73.5281478315,45.5708348483,4620009.00,302603,5047881,2,20.63,41.3
193034,-73.7278864685,45.5234146067,4620287.02,286998,5042636,1,25.84,25.8
193065,-73.5905045338,45.52357007,4620171.00,297730,5042632,1,35.12,35.1
193083,-73.6631154296,45.5509885038,4620270.00,292064,5045688,1,25.84,25.8
193084,-73.5124219389,45.6033484888,4620001.00,303831,5051494,2,28.95,57.9
193117,-73.5167696194,45.6098086886,4620002.00,303492,5052212,1,34.08,34.1
193119,-73.6046719922,45.5424005811,4620213.00,296626,5044726,2,19.57,39.1
193126,-73.6080876254,45.5205583186,4620363.00,296356,5042299,1,27.14,27.1
193127,-73.5978651238,45.5235100108,4620169.00,297155,5042626,2,17.86,35.7
193135,-73.6016754491,45.5636753903,4620253.00,296863,5047090,1,21.16,21.2
193141,-73.5878202991,45.5590527376,4620201.00,297944,5046575,1,27.03,27.0
193149,-73.6519241527,45.5518857743,4620265.00,292938,5045786,6,26.39,158.3
193163,-73.5728037444,45.5360364916,4620155.00,299114,5044016,2,17.86,35.7
193174,-73.5216166941,45.611913467,4620003.00,303114,5052446,2,28.95,57.9
193185,-73.6110535783,45.5511679578,4620242.00,296129,5045701,1,32.22,32.2
193189,-73.5408377527,45.5969260936,4620192.00,301614,5050781,5,28.69,143.5
193194,-73.5892056616,45.4711821775,4620083.00,297825,5036810,2,17.64,35.3
193212,-73.6171567096,45.5482643907,4620244.00,295652,5045379,4,24.2,96.8
193221,-73.5811617659,45.4805105946,4620079.00,298455,5037846,4,29.02,116.1
193223,-73.6508532148,45.5154077514,4620403.00,293014,5041732,5,19.5,97.5
193228,-73.5595703526,45.5538249264,4620188.02,300149,5045992,4,21.3,85.2
193229,-73.6540634045,45.5192007953,4620403.00,292764,5042154,5,17.08,85.4
193248,-73.5957608092,45.5507858734,4620206.00,297323,5045657,1,27.03,27.0
193250,-73.560026943,45.5375646457,4620032.00,300112,5044185,1,43.13,43.1
193267,-73.5618449827,45.4789659514,4620074.00,299965,5037673,2,17.64,35.3
193274,-73.5745802523,45.485122294,4620078.00,298970,5038358,2,19.94,39.9
193277,-73.6462666828,45.5384226071,4620267.00,293377,5044289,3,29.5,88.5
193305,-73.6262390597,45.4691495902,4620103.00,294929,5036588,4,28.2,112.8
193317,-73.6321334836,45.5397265966,4620227.00,294481,5044432,2,24.86,49.7
193348,-73.6123136215,45.4699829931,4620096.00,296018,5036679,2,29.34,58.7
193361,-73.6294039193,45.4885377492,4620113.00,294685,5038743,5,33.23,166.2
193362,-73.6708101811,45.550158407,4620280.00,291463,5045597,2,28.72,57.4
193365,-73.5732992833,45.5232404666,4620144.00,299074,5042594,1,27.55,27.6
193393,-73.5182275895,45.5986866034,4620005.00,303378,5050976,1,25.82,25.8
193396,-73.672522524,45.5447208239,4620280.00,291328,5044993,2,21.56,43.1
193411,-73.626407386,45.5272613184,4620221.00,294926,5043046,4,24.2,96.8
193426,-73.6645781164,45.5606686277,4620278.00,291952,5046764,4,26.39,105.6
193442,-73.5218848493,45.6091059588,4620003.00,303093,5052134,2,20.63,41.3
193472,-73.5617978906,45.5294741559,4620048.00,299973,5043286,1,33.16,33.2
