SRIDU;1kmCountBIXIstops;500mCountBIXIstops;1kmCountBIXIcapacity;500mCountBIXIcapacity;1kmCountAMTstops;500mCountAMTstops;1kmCountAMTcountStopTimes;500mCountAMTcountStopTimes;1kmCountSTMstops;500mCountSTMstops;1kmCountSTMcountStopTimes;500mCountSTMcountStopTimes;1kmCountSTMcountStopTimesSemaine;500mCountSTMcountStopTimesSemaine;1kmCountSTMcountStopTimesSamedi;500mCountSTMcountStopTimesSamedi;1kmCountSTMcountStopTimesDimanche;500mCountSTMcountStopTimesDimanche;age;permis;pop;hommes;femmes;statut_1;statut_2;statut_3;statut_4;statut_5;statut_6;statut_7;statut_8
4620075.00;11.7;3.7;229.9;67.2;0.0;0.0;0.0;0.0;102.8;26.6;53147.0;14990.9;11128.4;3075.8;11068.4;3171.4;10292.3;2910.3;36.0;0.368;1776.3000000000004;822.5000000000001;953.8;834.1700000000001;86.05999999999999;395.15;182.70999999999998;75.88;50.78;151.55;0
4620178.00;29.6;7.8;580.5;155.8;0.0;0.0;0.0;0.0;113.4;33.4;57692.9;16159.7;14369.2;3929.7;11127.0;3095.6;10491.8;2977.1;34.8;0.25;2277.7599999999998;1202.17;1075.5900000000001;1208.8100000000002;210.29000000000002;426.27000000000004;132.58;144.11;118.52;37.18;0
4620237.00;14.6;5.7;203.5;75.6;0.0;0.0;0.0;0.0;123.7;34.3;53921.2;14527.8;15124.0;4027.5;10648.0;2871.4;8920.7;2414.7;37.9;0.279;3767.699999999999;1784.0800000000006;1983.6199999999997;1941.7;111.24;852.4300000000001;559.49;56.05;153.46;93.33;0
4620068.00;29.1;6.4;466.4;88.7;1.2;0.4;106.7;32.4;125.7;19.3;81381.7;12287.4;19952.2;2927.0;16248.1;2490.3;14557.0;2217.0;35.0;0.389;1082.3200000000002;582.29;500.03;241.39;77.5;359.7699999999999;114.39999999999999;69.16;53.769999999999996;166.32999999999998;0
4620187.01;14.2;3.4;251.6;54.0;0.0;0.0;0.0;0.0;114.8;31.5;73393.4;20978.4;17638.1;4927.8;14574.9;4201.4;13030.8;3714.5;38.9;0.292;2961.6399999999994;1251.9;1709.74;1132.76;183.33;623.4599999999999;543.57;160.53;146.28;171.70999999999998;0
4620192.00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;84.1;24.5;75670.3;23529.2;18511.2;5746.5;15208.0;4758.2;13657.4;4233.1;45.8;0.121;2725.070000000001;1316.3199999999995;1408.75;1022.7699999999999;98.42999999999999;594.1800000000001;829.0899999999999;46.64;88.11000000000001;45.85;0
4620079.00;11.5;3.2;216.0;67.3;0.0;0.0;0.0;0.0;105.4;30.9;53518.7;15975.2;12347.2;3665.2;10786.7;3225.0;9890.1;3007.1;36.3;0.265;4503.439999999999;2068.82;2434.6199999999994;1855.4199999999998;284.83;1061.98;478.02;156.99;192.19;474.00999999999993;0
4620030.00;12.7;4.2;248.4;75.1;0.0;0.0;0.0;0.0;108.9;33.3;68619.3;22523.8;16048.5;5247.7;13739.7;4500.2;12104.1;3976.1;37.4;0.284;3798.1000000000004;2097.9300000000007;1700.17;1992.2600000000002;302.41;551.4399999999999;505.05999999999995;55.04;149.98;241.91000000000003;0
4620123.00;8.4;2.6;170.7;52.6;0.0;0.0;3.5;0.0;86.9;22.7;73002.8;19324.3;18586.3;5018.4;14451.7;3750.8;12687.4;3322.4;34.0;0.304;6602.769999999999;3437.2;3165.570000000001;2386.42;598.8;2167.0900000000006;463.3499999999999;341.46;271.23;339.63;34.79
4620092.00;2.1;0.7;35.0;10.5;0.0;0.0;0.0;0.0;71.8;18.2;36077.5;7774.0;8501.9;1738.8;7133.9;1527.6;6813.9;1502.5;42.0;0.262;6135.149999999993;2689.060000000001;3446.0899999999974;2314.069999999999;355.4799999999999;1196.4099999999996;1494.3399999999992;223.4;324.83;198.9;27.72
4620238.00;14.8;4.4;204.1;58.3;0.0;0.0;0.0;0.0;122.2;37.2;51469.1;14299.7;14417.6;3927.6;10103.5;2781.0;8556.3;2430.4;38.7;0.292;3063.5499999999993;1460.8599999999997;1602.6899999999996;1225.5099999999998;217.95;699.7099999999999;514.2799999999999;173.27;125.56;107.27000000000001;0
4620156.00;37.2;9.9;707.6;176.1;0.0;0.0;0.0;0.0;129.6;39.3;66269.9;21820.3;16094.4;5480.6;12960.0;4232.0;12143.7;3934.1;35.7;0.292;1913.6299999999997;847.0300000000003;1066.6000000000001;1092.88;60.410000000000004;311.75;129.23000000000002;64.33;69.9;185.13;0
4620158.00;42.4;13.2;781.8;263.6;0.0;0.0;0.0;0.0;137.4;29.0;76289.5;18251.0;18849.8;4601.9;15206.9;3548.7;13794.6;3315.4;40.0;0.276;1979.0;1010.7500000000002;968.2499999999999;930.2500000000001;132.07;365.16999999999996;341.5;54.71;56.85;98.45;0
4620090.00;0.5;0.0;8.4;0.0;0.0;0.0;0.0;0.0;71.0;20.6;41211.5;13444.9;10140.3;3392.7;8203.2;2653.5;7622.7;2466.3;38.1;0.239;5964.139999999998;3119.590000000001;2844.549999999998;2347.72;103.35999999999999;1865.0900000000001;823.58;251.83999999999997;196.94;375.60999999999996;0
4620081.00;10.9;3.1;165.0;35.6;0.0;0.0;0.0;0.0;99.5;28.9;67248.8;20415.1;16165.3;4554.2;13573.2;4169.9;11842.0;3779.8;37.7;0.287;2230.84;1157.27;1073.57;1289.2299999999998;106.72;393.14;180.52999999999997;50.43;23.49;187.29999999999998;0
4620401.00;0.0;0.0;0.4;0.0;1.1;0.4;132.2;48.5;53.0;14.4;35463.7;12299.3;8210.1;2928.9;7107.7;2445.2;6272.6;2113.6;45.0;0.201;2964.649999999997;1329.0600000000004;1635.5899999999997;1143.2600000000002;171.98;633.4200000000001;743.8000000000002;18.52;115.53;138.14000000000001;0
4620274.00;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;78.5;24.1;48033.5;14564.6;14077.3;4364.7;8766.6;2633.6;7625.3;2281.8;45.6;0.347;2952.610000000002;1183.3200000000002;1769.2900000000006;1108.1499999999999;128.12;472.28000000000003;888.2400000000004;19.84;121.38999999999999;214.58999999999997;0
4620206.00;20.5;6.6;311.2;94.8;0.0;0.0;0.0;0.0;113.7;24.9;65133.3;14311.5;16171.0;3449.4;13133.8;2964.7;11668.0;2622.4;37.0;0.142;3946.819999999999;1963.8899999999994;1982.9300000000005;2222.4199999999996;64.57;1000.6799999999998;369.17999999999995;31.37;97.36999999999999;161.23;0
4620181.00;17.0;4.9;321.0;95.3;0.0;0.0;0.0;0.0;105.6;26.7;58088.1;13572.4;14299.9;3365.9;11289.6;2585.8;10289.5;2429.5;32.7;0.182;2471.47;1266.0400000000002;1205.4300000000003;1236.6699999999998;172.10000000000002;531.3499999999999;220.91;55.72;235.86;18.86;0
4620194.00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;62.1;17.2;51122.6;14926.3;11863.8;3426.9;10475.1;3091.9;9197.6;2665.8;41.5;0.206;5594.759999999997;2632.1;2962.659999999999;2426.9599999999996;269.40000000000003;910.1399999999999;1403.9500000000003;22.81;221.62;339.87999999999994;0
4620080.00;17.7;3.3;314.0;77.7;0.0;0.0;0.0;0.0;117.7;35.4;72544.4;20922.4;17376.8;4927.0;14664.4;4175.2;12869.7;3839.1;38.9;0.346;676.0500000000001;334.38000000000005;341.6700000000001;389.84999999999997;0;141.20999999999998;112.28;18.62;14.09;0;0
4620199.00;7.9;2.0;150.2;37.9;0.0;0.0;0.0;0.0;77.9;23.5;58373.6;19432.2;15464.3;5264.4;11652.3;3838.6;9889.8;3220.4;35.4;0.319;3180.789999999999;1563.3400000000006;1617.4500000000003;1648.4400000000007;143.69;612.2700000000001;266.28;118.64999999999999;172.6;218.86000000000004;0
4620213.00;28.1;6.6;446.2;100.7;0.0;0.0;0.0;0.0;124.3;27.0;66661.7;11495.8;16240.6;2692.5;13754.7;2375.3;12135.2;2136.3;34.3;0.199;3191.340000000003;1801.5899999999995;1389.7499999999993;1651.34;144.58;773.2399999999998;312.25000000000006;126.09;162.06;21.78;0
4620210.00;29.0;5.7;504.1;108.5;0.0;0.0;0.0;0.0;106.5;26.6;60912.1;13292.5;16392.9;3851.5;12227.4;2533.3;10564.1;2250.0;34.7;0.232;3584.49;1849.0999999999997;1735.39;1750.84;101.29;960.72;378.49;106.43;115.77000000000001;170.95;0
4620277.00;2.5;0.8;25.9;11.0;0.0;0.0;0.0;0.0;73.7;21.4;52687.8;15491.7;15087.9;4470.0;9715.5;2851.7;8655.6;2528.6;40.1;0.253;4492.72;2400.0999999999995;2092.620000000001;1851.6099999999994;321.90999999999997;976.9299999999998;762.7500000000002;203.99999999999997;177.58999999999997;197.92999999999998;0
4620370.00;0.7;0.0;11.2;0.0;0.0;0.0;0.0;0.0;78.3;17.9;48135.7;11751.0;12309.4;3030.3;9531.1;2342.0;8474.0;2049.0;38.4;0.108;6996.110000000001;3378.1000000000004;3618.0099999999998;2473.08;491.98999999999995;2250.8900000000012;1038.47;181.29;282.0;278.39000000000004;0
4620009.00;0.2;0.0;3.7;0.0;0.0;0.0;0.0;0.0;41.9;16.1;17860.6;7520.6;4214.0;1823.3;3564.1;1504.0;3324.1;1375.4;41.2;0.214;3371.3599999999997;1556.1300000000003;1815.2299999999998;1403.6599999999999;249.01999999999998;642.0999999999999;634.1600000000001;68.86;121.52;252.04;0
4620230.00;20.6;6.9;290.3;91.9;0.6;0.0;16.7;0.0;104.2;24.0;50644.1;13095.1;12308.2;3410.2;10673.9;2854.9;8959.2;2175.2;41.6;0.275;2013.4500000000005;907.43;1106.0199999999998;912.7799999999999;75.25;366.11;475.12;19.65;44.17;120.37;0
4620220.00;12.0;3.1;161.0;48.4;1.0;0.9;26.0;22.8;80.9;24.4;59387.4;18972.9;14664.8;4727.2;11944.8;3678.8;10741.3;3456.7;37.1;0.421;2293.9899999999993;1252.76;1041.23;711.6299999999999;140.03;548.5800000000002;227.64000000000004;215.52;72.04;378.55000000000007;0
4620367.00;9.0;2.6;141.9;39.2;0.2;0.0;24.5;0.0;92.1;23.6;60568.7;14473.6;14718.8;3617.3;12034.0;2857.2;11210.5;2666.4;42.3;0.222;5142.510000000001;2421.8100000000004;2720.7000000000003;2170.88;249.71000000000004;1238.5699999999997;1161.4799999999996;35.68;203.58000000000004;82.61;0
4620173.00;38.1;10.5;709.1;194.3;0.0;0.0;0.0;0.0;118.7;27.6;68049.4;15134.8;17726.6;3942.0;13610.4;3001.7;11980.3;2681.4;33.9;0.099;1644.1100000000001;737.4799999999998;906.63;1030.08;65.09;196.49;125.76;0;81.51;145.18;0
4620101.02;0.4;0.0;5.5;0.0;0.0;0.0;0.0;0.0;87.5;29.4;55518.3;19822.8;14206.0;5102.2;11132.5;3977.9;9835.6;3491.2;34.4;0.342;4001.370000000001;1964.0799999999997;2037.29;1578.0299999999997;324.05;1170.7099999999998;361.69000000000005;59.92;275.81;231.16000000000003;0
4620027.00;13.3;3.5;219.2;73.7;0.0;0.0;0.0;0.0;116.9;29.6;63409.3;14663.4;14486.1;3321.6;12696.1;2931.5;11433.9;2709.4;36.9;0.236;1850.8600000000004;786.1700000000001;1064.6899999999998;926.43;55.93;267.12;306.03999999999996;102.66;122.28999999999999;70.39;0
4620072.00;5.8;1.1;108.0;20.9;0.0;0.0;0.0;0.0;62.7;23.7;40094.4;17615.3;8269.0;3541.8;8481.3;3755.1;7760.1;3429.0;36.5;0.369;3743.039999999999;2104.7300000000005;1638.3099999999995;1480.5999999999995;274.8;805.32;570.16;140.84;254.70000000000002;216.62000000000003;0
4620236.00;20.0;6.3;277.4;84.1;0.0;0.0;0.0;0.0;117.9;30.8;48763.0;13117.3;13072.5;3328.5;9867.2;2680.0;8250.7;2209.2;35.0;0.19;2518.430000000001;1312.5300000000002;1205.8999999999996;1094.6299999999999;192.71999999999997;467.53000000000003;349.29;98.91;180.75;134.6;0
4620152.00;28.6;8.1;497.7;154.0;0.0;0.0;0.0;0.0;138.0;35.7;78191.5;20809.6;19731.2;4950.8;15347.1;4199.0;13988.6;3805.1;34.7;0.22;1842.8100000000002;1009.3600000000001;833.4499999999999;777.9300000000001;58.599999999999994;523.3399999999999;162.10000000000002;128.20999999999998;91.41;101.22000000000001;0
4620118.00;5.6;1.7;94.3;33.5;0.0;0.0;0.0;0.0;98.6;25.2;65350.7;17884.9;16009.3;4460.7;12973.3;3547.6;11597.2;3149.4;35.1;0.355;3635.9900000000007;1661.5100000000002;1974.4800000000005;1012.0699999999999;276.47;1215.68;488.31;241.29000000000002;165.15;237.02;0
4620198.00;5.8;1.9;105.1;32.9;0.0;0.0;0.0;0.0;87.1;18.4;69298.5;13463.3;17988.5;3581.5;14070.7;2750.9;11804.3;2323.9;38.8;0.216;3815.6199999999994;1763.1599999999996;2052.4600000000005;1228.22;157.22;1092.1499999999999;770.74;217.63;185.90000000000003;163.76000000000002;0
4620164.00;24.6;6.5;462.6;125.9;0.0;0.0;0.0;0.0;77.2;32.3;65398.5;26596.9;16882.6;6969.7;13301.1;5207.2;11516.8;4695.4;35.8;0.203;876.7100000000002;529.01;347.70000000000005;417.75;31.43;336.44;42.82;0;0;48.269999999999996;0
4620144.00;43.7;10.5;772.3;202.0;0.0;0.0;0.0;0.0;132.9;35.5;69492.0;14972.4;17958.6;4290.3;14075.0;2979.9;12157.9;2482.8;40.9;0.179;3117.150000000003;1780.7100000000007;1336.4399999999998;1631.0900000000004;282.45;414.41999999999996;357.28;129.14;147.12;155.65;0
4620032.00;22.9;5.2;387.4;85.5;0.0;0.0;0.0;0.0;118.3;36.4;73884.1;27086.2;17798.6;6674.7;14770.3;5391.7;13429.3;4884.5;36.0;0.279;1188.0200000000002;623.3900000000001;564.6300000000001;688.4700000000001;0;202.76;123.27000000000001;24.95;49.709999999999994;98.86;0
4620107.00;7.7;2.3;101.3;24.7;0.8;0.0;65.3;1.8;115.0;35.1;83062.1;25784.7;21022.6;6816.5;16810.0;5203.3;14040.6;4171.4;29.4;0.275;1893.2999999999997;962.7600000000001;930.5399999999998;913.0599999999998;116.36000000000001;581.33;61.31;63.35;104.30999999999999;53.58;0
4620048.00;33.8;8.9;601.1;155.6;0.0;0.0;0.0;0.0;144.7;34.6;79694.6;20264.1;19707.2;5450.3;15772.4;3978.9;14321.0;3453.5;36.0;0.257;2225.920000000001;1209.8400000000004;1016.0800000000002;1132.96;243.21999999999997;375.93000000000006;145.68;60.06;75.93;192.14000000000001;0
4620212.00;29.2;7.6;483.2;122.1;0.0;0.0;0.0;0.0;130.4;27.1;72859.4;15003.7;18604.3;4051.6;14819.6;3112.4;12999.5;2606.4;38.1;0.287;3257.460000000001;1552.1299999999999;1705.33;1674.44;219.08;594.6300000000001;385.18;98.65;122.47;163.01;0
4620101.01;0.1;0.0;1.1;0.0;0.0;0.0;0.0;0.0;81.3;20.0;53248.5;13450.6;13589.1;3514.6;10732.3;2702.7;9414.5;2345.0;43.3;0.338;2945.99;1167.2499999999998;1778.7399999999996;868.47;153.61;700.73;761.9300000000003;76.84;156.85;227.56;0
4620114.00;3.3;0.3;46.5;4.8;0.0;0.0;0.0;0.0;100.9;22.2;64069.5;14892.4;15535.2;3529.3;12955.6;3035.6;11405.1;2738.5;41.8;0.135;1760.47;771.0600000000002;989.41;656.9700000000001;186.93;307.94;288.86;24.18;158.28;137.31;0
4620283.02;0.0;0.0;0.0;0.0;0.7;0.0;75.8;0.0;61.3;18.1;31605.7;9812.6;8113.8;2422.4;6372.2;2026.4;5525.8;1756.2;43.8;0.147;2377.890000000001;1059.0300000000002;1318.8600000000001;921.3000000000002;48.010000000000005;562.49;661.37;0;32.94;151.78;0
4620201.00;8.8;2.2;153.3;42.2;0.0;0.0;0.0;0.0;95.9;21.3;79371.0;18146.0;20298.2;4675.6;15982.0;3669.4;13442.1;3061.9;42.8;0.347;5203.479999999998;2100.21;3103.2699999999995;1726.8400000000004;216.42000000000002;1274.9299999999998;1513.8699999999997;70.85;220.1;180.47;0
4620016.00;5.4;1.5;106.6;29.0;0.0;0.0;0.0;0.0;53.3;21.5;24337.7;7744.3;5517.2;1699.7;4913.4;1577.8;4442.6;1468.4;31.8;0.193;2007.9899999999998;1084.4599999999998;923.5299999999997;842.01;48.68;536.76;162.57;99.02000000000001;200.06;118.89;0
4620266.00;5.7;1.3;67.8;19.0;0.8;0.3;6.5;2.5;114.3;30.6;57848.6;16729.8;16699.6;4789.4;11215.3;3266.1;9587.7;2791.7;40.7;0.323;3454.8400000000006;1413.2599999999993;2041.5799999999992;1661.8699999999997;145.29;498.05000000000007;707.72;67.05000000000001;200.99999999999997;173.85999999999999;0
4620383.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;52.3;20.5;26443.3;9582.2;6793.3;2413.3;5059.0;1845.4;4861.0;1774.5;56.2;0.25;6934.719999999999;3210.2199999999993;3724.500000000002;2016.45;409.88;793.0000000000002;3050.749999999998;29.91;204.62;430.11000000000007;0
4620184.00;15.6;4.0;281.6;67.6;0.0;0.0;0.0;0.0;99.5;26.5;65260.8;17049.5;16625.0;4109.7;12779.8;3350.4;11204.2;2903.5;39.6;0.277;2850.7999999999997;1293.06;1557.7399999999998;1275.4699999999998;222.69000000000003;664.8900000000001;523.13;85.69999999999999;48.94;29.979999999999997;0
4620174.00;36.1;10.2;688.3;213.1;0.0;0.0;0.0;0.0;122.6;22.0;67994.8;10672.4;17486.4;2747.5;13294.6;2005.7;12110.5;1927.4;35.1;0.188;2085.67;882.9699999999998;1202.6999999999998;938.5899999999998;237.45000000000005;519.25;204.73000000000002;74.03999999999999;73.75;37.86;0
4620261.00;0.0;0.0;0.0;0.0;0.4;0.0;6.3;0.0;38.6;6.2;34744.7;7426.9;10501.8;2219.7;6319.7;1355.0;5253.7;1117.8;32.0;0.242;1505.3299999999997;602.5099999999999;902.8200000000003;622.71;79.66;433.99999999999994;62.39;19.13;113.98;173.45999999999998;0
4620215.00;30.2;7.2;521.7;121.3;0.0;0.0;0.0;0.0;106.6;33.3;62601.9;18622.6;16804.2;4923.0;12920.8;3748.7;10850.9;3271.9;40.0;0.305;2626.2000000000007;1282.9999999999995;1343.1999999999994;1224.6399999999996;84.2;520.17;359.05;114.56;44.88;278.7;0
4620108.00;6.7;1.6;86.0;22.1;0.7;0.1;53.2;4.4;116.9;33.8;79975.1;21389.7;20067.0;5630.5;16181.4;4272.9;13610.8;3548.9;38.8;0.198;4387.520000000004;2101.1;2286.419999999999;1566.9199999999998;186.03000000000003;1554.2299999999996;749.5600000000003;53.040000000000006;157.68;103.41000000000001;16.65
4620007.00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;77.4;18.3;73064.1;22097.6;17259.9;5213.0;14529.5;4364.4;13505.7;4113.7;40.4;0.232;5862.7699999999995;2674.579999999999;3188.190000000001;2793.3500000000004;500.07000000000005;1209.3100000000002;930.8500000000004;44.73;127.80000000000001;256.66;0
